elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,discharge_diameter_in,release_orientation_rad,press_psia,area_conc_high_m2
1,283.4926291,44.05256,44.05256,0.002,30000,288.15,1,0.002,0,0,0,0,3997.256142,7.994512285,3997.256142,7.994512285,44.05256,0.002,30000,283.4926288,1,0.002,0,0,0,0,3997.256142,7.994512285,3997.256142,7.994512285,2.8,0.01,1029.6959,452.378868
1,329.0489579,24.95503367,55.5496478,0.001826713,21897.25435,308.25,0.913356517,0.00166844,0,0,0,0,8.174703456,0.014932837,1.380471005,0.002521724,55.54965591,0.001826713,21897.24961,308.2499037,0.913356714,0.001668441,0,0,0,0,8.174703456,0.014932841,1.380471005,0.002521725,4,0.01,234.6959,446.4602446
1,373.5015124,36.40356507,39.97587443,0.003136061,153058.2562,293.15,0.784015178,0.002458719,0,0,0,0,2197.586963,6.891766139,1442.672246,4.524307753,39.9763835,0.003136133,153054.7082,293.1408737,0.784033353,0.002458833,0,0,0,0,2197.586963,6.891925898,1442.672246,4.524412632,2,0.01,21.6959,436.1381462
1,329.2741479,33.41045371,53.98986753,0.00017504,55111.90342,329.15,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,0.000175053,55103.36218,329.0800898,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,1,0.01,32.0959,436.0778344
2,283.4926291,44.05256,44.05256,0.002,30000,294.25,1,0.002,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,44.05256,0.002,30000,292.4860855,1,0.002,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,1,0.01,15.1959,436.065672
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65751568,0.003233402,148450.4601,293.0536846,0.808350452,0.002613722,0,0,0,0,980.1830639,3.169325692,675.5924546,2.184461865,0.2,0.01,87.6959,432.5291363
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65751568,0.003233402,148450.4601,293.0536846,0.808350452,0.002613722,0,0,0,0,980.1830639,3.169325692,675.5924546,2.184461865,0.2,0.01,87.6959,432.5291363
0,119.9882135,29.73150573,29.73150573,0.000876501,156149.8481,398.15,0.219125158,0.000192063,514.8440896,0.45126117,112.8152926,0.098882675,514.8440896,0.45126117,112.8152926,0.098882675,29.73150573,0.000876501,156149.8481,398.1010726,0.219125158,0.000192063,514.8440896,0.45126117,112.8152926,0.098882675,514.8440896,0.45126117,112.8152926,0.098882675,3,0.01,14.7059,426.2287088
1,276.2287397,59.11026,59.11026,0.002,20000,313.15,1,0.002,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,59.11026,0.002,20000,282.0045907,1,0.002,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,3,0.01,44.6959,415.3589364
1,280.2234025,45.08368,45.08368,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,0.2,0.01,28.6959,393.327155
1,280.2234025,45.08368,45.08368,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,0.2,0.01,28.6959,393.327155
1.5,24.1727488,17.98228403,17.98228403,0.001209256,68341.68019,363.15,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,17.98228403,0.001209256,68341.68019,189.0872201,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,1,0.01,609.6959,392.8526383
1,412.5114669,129.24316,129.24316,0.103676972,9000,293.15,1,0.103676972,0,0,0,0,77.37353373,8.021853675,77.37353373,8.021853675,129.24316,0.103676972,9000,293.1488137,1,0.103676972,0,0,0,0,77.37353373,8.021853675,77.37353373,8.021853675,0.393,0.01,15.6959,389.9373476
1,373.7008442,45.60029993,45.60029993,0.003939251,121850.5697,413.15,0.984812792,0.003879425,103.0694975,0.406016639,101.5041596,0.39985038,103.0694975,0.406016639,101.5041596,0.39985038,45.60029993,0.003939251,121850.5697,412.7182516,0.984812792,0.003879425,103.0694975,0.406016639,101.5041596,0.39985038,103.0694975,0.406016639,101.5041596,0.39985038,2,0.01,14.7959,375.2441165
6,391.1583864,60.052,60.052,0.004,40000,406.15,1,0.004,0,0,0,0,1134.448933,4.537795733,1134.448933,4.537795733,60.052,0.004,40000,391.1583892,1,0.004,0,0,0,0,1134.448933,4.537795733,1134.448933,4.537795733,0.5,0.01,114.6959,374.0424313
0,356.8229946,98.95916,98.95916,0.003333333,45000,373.15,1,0.003333333,0,0,0,0,62.75192043,0.209173068,62.75192043,0.209173068,98.95916,0.003333333,45000,356.8229942,1,0.003333333,0,0,0,0,62.75192043,0.209173068,62.75192043,0.209173068,1,1.570796327,202.6959,370.0430109
3,21.652974,9.814146,9.814146,0.0006,50251.25628,298.15,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,9.814146,0.0006,50251.25628,292.5504319,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,8,0.01,779.6959,348.0955989
6,373.5015124,36.40356507,36.30094974,0.002611267,183818.8174,373.15,0.652816692,0.001704679,0,0,0,0,2746.983704,7.173107262,1803.340308,4.70900262,36.30096069,0.002611268,183818.7072,373.1496907,0.652817084,0.001704681,0,0,0,0,2746.983704,7.17311156,1803.340308,4.709005441,1,0.01,14.7959,346.2110585
0,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,2,0.01,264.6959,344.3390065
0,266.8254128,56.10632,56.10632,9.56E-05,18000,298.15,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,18000,266.0676616,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,2,0.01,264.6959,344.3390065
0,373.710701,46.0257,46.0257,0.004,120000,473.15,1,0.004,0,0,0,0,2172.699166,8.690796664,2172.699166,8.690796664,46.0257,0.004,120000,373.7107456,1,0.004,2172.699166,8.690796664,2172.699166,8.690796664,2172.699166,8.690796664,2172.699166,8.690796664,2,0.01,614.6959,343.0199813
3,21.652974,9.814146,9.814146,0.0006,50251.25628,298.15,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,9.814146,0.0006,50251.25628,292.5504319,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,8,0.01,779.6959,341.2413512
4.5,382.8727265,94.19904,94.19904,0.004,19000,293.15,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,0.004,19000,293.0282633,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,2,0.01,116.6959,331.6711025
0,391.1583864,60.052,60.052,0.004,40000,423.15,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,60.052,0.004,40000,391.1583892,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,0.5,0.01,64.6959,315.1779817
2.3,391.1583864,60.052,60.052,0.004,40000,390.15,1,0.004,0,0,0,0,264.0295388,1.056118155,264.0295388,1.056118155,60.052,0.004,40000,390.0953081,1,0.004,0,0,0,0,264.0295388,1.056118155,264.0295388,1.056118155,10,0.01,38.6959,313.2596046
1,329.2741479,33.41045371,53.98986753,0.00017504,55111.90342,329.15,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,0.000175053,55103.36218,329.0800898,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,1,0.01,32.0959,299.580999
3,329.2865639,58.07914,58.07914,0.000175436,26000,298.15,1,0.000175436,0,0,0,0,1291.341435,0.226547774,1291.341435,0.226547774,58.07914,0.000175436,26000,298.1401444,1,0.000175436,0,0,0,0,1291.341435,0.226547774,1291.341435,0.226547774,2,0.01,19.6959,297.9077459
6,391.1583864,60.052,60.052,0.004,40000,394.15,1,0.004,3.432443197,0.013729773,3.432443197,0.013729773,3.432443197,0.013729773,3.432443197,0.013729773,60.052,0.004,40000,392.7929098,1,0.004,3.432443197,0.013729773,3.432443197,0.013729773,3.432443197,0.013729773,3.432443197,0.013729773,8,0.01,15.1659,276.3673183
0.5,382.8727265,94.19904,94.19904,0.004,19000,293.15,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,0.004,19000,293.0282633,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,0.3,0.01,116.6959,272.8881259
1,91.4009239,31.39311194,31.39311194,0.002482346,,366.75,0.011970861,2.97E-05,668.9365502,1.660531697,8.007746344,0.019877994,668.9365502,1.660531697,8.007746344,0.019877994,31.40107918,0.002245541,,323.5875388,0.010828894,2.43E-05,662.9753045,1.488738077,7.179288966,0.016121386,668.9365502,1.502124297,8.007746344,0.017981721,0.2,0.01,14.7959,269.444924
6,287.9423418,21.93365922,29.79626371,0.024315594,71464.21553,308.15,0.972623749,0.023649924,0,0,0,0,0.075512179,0.001836123,0.020409512,0.000496269,29.89918318,0.024602963,70809.81737,287.942338,0.984118535,0.024212232,0,0,0,0,0.075512179,0.001857823,0.020409512,0.000502134,0.3,0.01,364.6959,266.4018158
0,304.9513798,59.11026,59.11026,0.001333333,20000,298.15,1,0.001333333,0,0,0,0,17.37431031,0.023165747,17.37431031,0.023165747,59.11026,0.001333333,20000,298.1284423,1,0.001333333,0,0,0,0,17.37431031,0.023165747,17.37431031,0.023165747,0.25,0.01,24.6959,265.2204391
0.1,391.1583864,60.052,60.052,0.004,,353.15,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,60.052,0.004,,353.0162622,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,3,0.01,64.6959,262.203165
0.5,382.8727265,94.19904,94.19904,0.004,19000,293.15,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,0.004,19000,293.0282633,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,1,0.01,116.6959,260.7646758
0,378.2952159,59.40494573,58.98547815,0.002056273,,485.15,0.514068262,0.001057065,47.12063735,0.096892897,24.22322413,0.049809563,64.8161075,0.133279615,35.90592345,0.073832383,59.58572549,0.002142048,,382.4076594,0.535511987,0.001147092,57.77735898,0.123761873,30.94046832,0.066275967,64.8161075,0.13883921,35.90592345,0.07691221,0,0.01,184.6959,255.8582874
6,385.8191982,50.80521605,47.09785023,0.002767349,57817.06213,310.65,0.691837285,0.001914555,0,0,0,0,463.6531804,1.28309023,361.6637581,1.00084989,47.09785149,0.002767349,57817.05964,310.649947,0.691837315,0.001914555,0,0,0,0,463.6531804,1.283090285,361.6637581,1.000849933,24,0.01,14.6969,254.0614495
6,385.8191982,50.80521605,47.09785023,0.002767349,57817.06213,310.65,0.691837285,0.001914555,0,0,0,0,463.6531804,1.28309023,361.6637581,1.00084989,47.09785149,0.002767349,57817.05964,310.649947,0.691837315,0.001914555,0,0,0,0,463.6531804,1.283090285,361.6637581,1.000849933,24,0.01,14.6969,254.0614495
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.2,0.01,64.6959,252.84271
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.2,0.01,64.6959,252.84271
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.2,0.01,64.6959,252.84271
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.2,0.01,64.6959,252.84271
1,373.5203096,37.3214985,40.70373274,0.003240002,148148.0621,292.15,0.810000448,0.002624403,0,0,0,0,79116.35068,256.3371179,54531.04784,176.6806927,40.70709929,0.003240483,148126.0829,292.0842588,0.810120637,0.002625182,0,0,0,0,79116.35068,256.3751536,54531.04784,176.7069088,0.2,0.01,64.6959,249.278697
1,373.5203096,37.3214985,40.70373274,0.003240002,148148.0621,292.15,0.810000448,0.002624403,0,0,0,0,31646.54027,102.5348472,21812.41914,70.67227708,40.70709492,0.003240482,148126.1114,292.084344,0.810120481,0.002625181,0,0,0,0,31646.54027,102.5500417,21812.41914,70.68274993,0.2,0.01,64.6959,248.6789637
0,391.1583864,60.052,60.052,0.004,40000,378.15,1,0.004,0,0,0,0,612.0002664,2.448001066,612.0002664,2.448001066,60.052,0.004,40000,378.1496503,1,0.004,0,0,0,0,612.0002664,2.448001066,612.0002664,2.448001066,10,0.01,14.8159,243.254886
0,391.1583864,60.052,60.052,0.004,40000,378.15,1,0.004,0,0,0,0,612.0002664,2.448001066,612.0002664,2.448001066,60.052,0.004,40000,378.1496503,1,0.004,0,0,0,0,612.0002664,2.448001066,612.0002664,2.448001066,10,0.01,14.8159,243.254886
0,304.9513798,59.11026,59.11026,0.001333333,20000,298.15,1,0.001333333,0,0,0,0,2.317702544,0.00309027,2.317702544,0.00309027,59.11026,0.001333333,20000,298.128455,1,0.001333333,0,0,0,0,2.317702544,0.00309027,2.317702544,0.00309027,0.5,0.01,24.6959,241.9817315
2,245.8922867,22.5576093,22.5576093,0.00048068,92623.59294,468.15,0.721019363,0.000346579,2216.546946,1.065448844,1598.173266,0.768209246,2216.546946,1.065448844,1598.173266,0.768209246,22.5576093,0.00048068,92623.59294,315.425214,0.721019363,0.000346579,2216.546946,1.065448844,1598.173266,0.768209246,2216.546946,1.065448844,1598.173266,0.768209246,4,0.01,314.6959,240.0137328
3,329.2865639,58.07914,58.07914,0.000175436,26000,293.15,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,58.07914,0.000175436,26000,293.0569135,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,4,0.01,64.6959,233.8878858
0,304.9513798,59.11026,59.11026,0.001333333,20000,298.15,1,0.001333333,0,0,0,0,2.317702544,0.00309027,2.317702544,0.00309027,59.11026,0.001333333,20000,298.1413699,1,0.001333333,0,0,0,0,2.317702544,0.00309027,2.317702544,0.00309027,0.6,0.01,18.6959,231.6146056
4.42,373.710701,46.0257,46.0257,0.004,120000,378.45,1,0.004,52.75313575,0.211012543,52.75313575,0.211012543,52.75313575,0.211012543,52.75313575,0.211012543,46.0257,0.004,120000,374.4041819,1,0.004,52.75313575,0.211012543,52.75313575,0.211012543,52.75313575,0.211012543,52.75313575,0.211012543,4,0.01,15.6959,229.1139216
3,382.2106923,43.2371328,37.82166996,0.001884675,84895.265,338.15,0.471168777,0.000888,0,0,0,0,261.605928,0.493042181,156.9624416,0.295823207,37.8216767,0.001884676,84895.23611,338.1496838,0.471168938,0.000888001,0,0,0,0,261.605928,0.493042349,156.9624416,0.295823307,20,0.01,14.8959,227.10419
1.5,33.1866487,26.00650897,26.00650897,0.001845843,107407.5602,298.15,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,26.00650897,0.001845843,107407.5602,151.4707838,0.922921671,0.001703569,172004.5887,317.493525,158746.7625,293.0216547,172004.5887,317.493525,158746.7625,293.0216547,4,0.01,623.6959,226.8603762
2,239.7475658,17.03052,17.03052,0.000666667,150000,303.15,1,0.000666667,0,0,0,0,293.5905656,0.195727044,293.5905656,0.195727044,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,293.5905656,0.195727044,293.5905656,0.195727044,0.6,0.01,179.6959,225.5501037
2,337.6847609,32.04186,32.04186,0.0002,71800,298.15,1,0.0002,0,0,0,0,3120.91745,0.62418349,3120.91745,0.62418349,32.04186,0.0002,71800,298.097334,1,0.0002,0,0,0,0,3120.91745,0.62418349,3120.91745,0.62418349,10,0.523598776,64.6959,225.0385164
6,208.1480339,33.5441659,43.31073814,0.00032465,998167.8309,235.95,0.032464954,1.05E-05,179.0402413,0.058125332,5.812533162,0.001887036,4639.495299,1.506210005,60.27086717,0.019566909,43.34363939,0.000378244,903123.2483,239.6565992,0.037824441,1.43E-05,263.133047,0.099528604,9.952860352,0.003764614,4639.495299,1.754863151,60.27086717,0.022797118,12,0.01,15.6959,211.8007966
1,373.6944127,45.32104183,45.61962489,0.003942011,121765.2658,300.15,0.985502713,0.003884862,0,0,0,0,4719.973164,18.60618543,4601.232794,18.1381096,45.61963276,0.003942012,121765.2311,300.1482087,0.985502993,0.003884865,0,0,0,0,4719.973164,18.60619073,4601.232794,18.13811477,1,0.01,15.6959,203.9468693
5,24.1727488,17.98228403,17.98228403,0.001209256,68341.68019,363.15,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,17.98228403,0.001209256,68341.68019,189.0872201,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,1,0.01,609.6959,201.3613383
5,21.652974,11.414086,11.414086,0.0004,52356.02067,308.15,0.2,8.00E-05,3973.160882,1.589264353,794.6321764,0.317852871,3973.160882,1.589264353,794.6321764,0.317852871,11.414086,0.0004,52356.02067,302.5341776,0.2,8.00E-05,3973.160882,1.589264353,794.6321764,0.317852871,3973.160882,1.589264353,794.6321764,0.317852871,12,0.01,15.6959,190.7504502
0,304.9513798,59.11026,59.11026,0.001333333,20000,302.59,1,0.001333333,0,0,0,0,4.0432913,0.005391055,4.0432913,0.005391055,59.11026,0.001333333,20000,302.5722642,1,0.001333333,0,0,0,0,4.0432913,0.005391055,4.0432913,0.005391055,0.24,0.01,22.5759,189.6566944
0,391.1583864,60.052,60.052,0.004,40000,453.15,1,0.004,16652.23473,66.60893892,16652.23473,66.60893892,16652.23473,66.60893892,16652.23473,66.60893892,60.052,0.004,40000,394.2558527,1,0.004,16652.23473,66.60893892,16652.23473,66.60893892,16652.23473,66.60893892,16652.23473,66.60893892,0.5,0.01,59.6959,187.2294809
2,350.6069678,73.13684,73.13684,0.003333333,17000,298.15,1,0.003333333,0,0,0,0,6.152849918,0.0205095,6.152849918,0.0205095,73.13684,0.003333333,17000,298.1498365,1,0.003333333,0,0,0,0,6.152849918,0.0205095,6.152849918,0.0205095,4,0.01,264.6959,185.3775334
6,378.3128601,59.15732421,59.15732421,0.002211761,,413.15,0.55294021,0.001222972,3.964918134,0.008769451,2.192362667,0.004848982,3.964918134,0.008769451,2.192362667,0.004848982,59.15732421,0.002211761,,410.5758129,0.55294021,0.001222972,3.964918134,0.008769451,2.192362667,0.004848982,3.964918134,0.008769451,2.192362667,0.004848982,0,0.01,54.6959,181.6461224
6,382.2107731,43.237312,37.04103892,0.001810394,88378.53595,382.15,0.45259856,0.000819382,0,0,0,0,388.9696011,0.704188325,233.3817606,0.422512995,37.04104723,0.001810395,88378.49737,382.1494365,0.452598757,0.000819383,0,0,0,0,388.9696011,0.704188632,233.3817606,0.422513179,6,1.570796327,14.9459,168.5465809
6,382.2107731,43.237312,37.04103892,0.001810394,88378.53595,382.15,0.45259856,0.000819382,0,0,0,0,388.9696011,0.704188325,233.3817606,0.422512995,37.04104723,0.001810395,88378.49737,382.1494365,0.452598757,0.000819383,0,0,0,0,388.9696011,0.704188632,233.3817606,0.422513179,6,1.570796327,14.9459,168.5465809
3,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,148482.6282,293.1497285,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3.15,0.01,14.7959,163.0317843
3,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,148482.6282,293.1497285,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,1,0.01,14.7959,163.0317843
1,404.8807816,67.94547718,55.42796467,0.003610328,42138.86042,373.15,0.60762565,0.002193728,0,0,0,0,271.2910523,0.979449669,237.3796707,0.857018461,55.41735337,0.003608444,42146.67704,372.9229008,0.607308597,0.002191439,0,0,0,0,271.2910523,0.978938601,237.3796707,0.856571276,0.5,0.01,143.6959,146.1525996
5,268.2999763,36.13746063,36.13746063,0.001605742,38784.44425,298.15,0.802871093,0.001289204,332.0653912,0.533211407,266.6057037,0.428100026,332.0653912,0.533211407,266.6057037,0.428100026,36.07338979,0.001611038,38886.93646,268.9194242,0.805518821,0.001297721,320.1854006,0.515830733,257.9153665,0.415511364,332.0653912,0.534969845,266.6057037,0.429511824,100,0.01,43.6959,145.9209175
2,239.7475658,17.03052,17.03052,0.000666667,150000,263.15,1,0.000666667,193.7697733,0.129179849,193.7697733,0.129179849,193.7697733,0.129179849,193.7697733,0.129179849,17.03052,0.000666667,150000,262.7184359,1,0.000666667,193.7697733,0.129179849,193.7697733,0.129179849,193.7697733,0.129179849,193.7697733,0.129179849,4,0.01,274.6959,145.3401184
