study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2
4041,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,inhalation,10456.16536,0.322969303,104561.6536,0.071637129
4041,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,flash_fire,9000,0.529875797,18000,0.260909178
4038,0,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,inhalation,10456.16536,17847.49823,104561.6536,344.3390065
4038,0,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,flash_fire,9000,20553.33284,18000,10105.42717
4035,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,inhalation,10456.16536,0.322969303,104561.6536,0.071637129
4035,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,night,flash_fire,9000,0.529875797,18000,0.260909178
4034,0,-6.324587237,56.10632,56.10632,,,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,,,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,10,night,flash_fire,9000,364594.6306,18000,233123.1544
4033,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,3600,night,inhalation,10456.16536,5446.103954,104561.6536,12.04128842
4033,3,-6.324587237,56.10632,56.10632,115-11-7,9.56E-05,18000,25,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,115-11-7,9.56E-05,18000,-7.08233842,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,3600,night,flash_fire,9000,8322.015333,18000,1167.125096
4032,0,-6.324587237,56.10632,56.10632,,,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,,,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,10,night,flash_fire,9000,287049.0455,18000,149716.9701
4031,0,-6.324587237,56.10632,56.10632,,,18000,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,,,18000,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,10,night,flash_fire,9000,364594.6306,18000,233123.1544
4030,0,-6.324587237,56.10632,56.10632,,,18000,25,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,,,18000,-7.08233842,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,10,night,flash_fire,9000,401678.9492,18000,254042.4785
4029,0,-6.324587237,56.10632,56.10632,,,18000,25,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,56.10632,,,18000,-7.08233842,1,9.56E-05,0,0,0,0,1909.357092,0.182605862,1909.357092,0.182605862,10,night,flash_fire,9000,725325.8178,18000,407828.7398
4019,3,110.6792877,92.13842,92.13842,108-88-3,0.00027027,11000,25,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,92.13842,108-88-3,0.00027027,11000,24.99982226,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,3600,night,inhalation,3700,370.4432183,37000,33.70178828
4019,3,110.6792877,92.13842,92.13842,108-88-3,0.00027027,11000,25,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,92.13842,108-88-3,0.00027027,11000,24.99982226,1,0.00027027,0,0,0,0,32.55970745,0.008799921,32.55970745,0.008799921,3600,night,flash_fire,5500,158.4277672,11000,39.72297254
4018,0,-6.324587237,56.10632,56.10632,,,18000,25,1,0.00027027,0,0,0,0,954.6874577,0.258023637,954.6874577,0.258023637,56.10632,,,18000,-7.08233842,1,0.00027027,0,0,0,0,954.6874577,0.258023637,954.6874577,0.258023637,10,night,flash_fire,9000,364594.6306,18000,233123.1544
4017,0,244.7299526,124.5833094,124.5833094,65-85-0,0.004788818,,250,0.79572482,0.003810581,0.240802722,0.00115316,0.191612703,0.000917598,0.240802722,0.00115316,0.191612703,0.000917598,124.5833094,65-85-0,0.004788818,,248.4672175,0.79572482,0.003810581,0.240802722,0.00115316,0.191612703,0.000917598,0.240802722,0.00115316,0.191612703,0.000917598,3600,night,inhalation,208.8198089,37.55852158,2088.198089,4.444784252
4016,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,17.03052,7664-41-7,0.000666667,150000,-23.43141523,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,3600,night,inhalation,1500,243.2658722,15000,4.806633429
4016,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,17.03052,7664-41-7,0.000666667,150000,-23.43141523,1,0.000666667,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,5.871811313,0.003914541,3600,night,flash_fire,75000,0.210793689,150000,0.027706053
4015,0,-33.99068452,70.906,70.906,7782-50-5,0.05,,25,1,0.05,0,0,0,0,14103.17886,705.1589428,14103.17886,705.1589428,70.906,7782-50-5,0.05,,-33.99068353,1,0.05,0,0,0,0,14103.17886,705.1589428,14103.17886,705.1589428,3600,night,inhalation,20,13886863.93,200,1826995.597
4014,0,-33.99068452,70.906,70.906,7782-50-5,0.05,,25,1,0.05,0,0,0,0,14.10317886,0.705158943,14.10317886,0.705158943,70.906,7782-50-5,0.05,,-33.99068353,1,0.05,0,0,0,0,14.10317886,0.705158943,14.10317886,0.705158943,3600,night,inhalation,20,446434.4165,200,56059.62447
4013,0,-33.99068452,70.906,70.906,7782-50-5,0.05,,25,1,0.05,0,0,0,0,14103.17886,705.1589428,14103.17886,705.1589428,70.906,7782-50-5,0.05,,-33.99068353,1,0.05,0,0,0,0,14103.17886,705.1589428,14103.17886,705.1589428,3600,night,inhalation,20,13886863.93,200,1826995.597
4012,0,-33.99068452,70.906,70.906,7782-50-5,0.05,,25,1,0.05,0,0,0,0,14.10317886,0.705158943,14.10317886,0.705158943,70.906,7782-50-5,0.05,,-33.99068353,1,0.05,0,0,0,0,14.10317886,0.705158943,14.10317886,0.705158943,3600,night,inhalation,20,446434.4165,200,56059.62447
3990,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,10,night,inhalation,1500,2087696.749,15000,420651.9115
3990,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,10,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,2348.724525,1.56581635,2348.724525,1.56581635,10,night,flash_fire,75000,87100.11084,150000,14408.03677
3989,0,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,25,1,2.50E-06,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,2.01588,1333-74-0,2.50E-06,40000,-122.7054968,1,2.50E-06,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,3600,night,inhalation,399430.6931,0.501001005,,
3989,0,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,25,1,2.50E-06,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,2.01588,1333-74-0,2.50E-06,40000,-122.7054968,1,2.50E-06,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,430.5811854,0.001077987,3600,night,flash_fire,20000,9.052280788,40000,6.670927066
3983,6,-25.3714756,21.90749034,19.32753017,7664-41-7,0.000597416,111889.5659,124,0.896124391,0.000535359,401.6884365,0.239975204,359.9628056,0.215047633,2008.445482,1.19987799,1290.507981,0.770970452,20.34689767,7664-41-7,0.000580263,99632.94333,-13.28614899,0.870393881,0.000505057,1133.421495,0.657682089,986.5231338,0.572442466,2008.445482,1.165425772,1290.507981,0.7488335,10,night,inhalation,1723.357704,2051731.856,17233.57704,93926.29391
3983,6,-25.3714756,21.90749034,19.32753017,7664-41-7,0.000597416,111889.5659,124,0.896124391,0.000535359,401.6884365,0.239975204,359.9628056,0.215047633,2008.445482,1.19987799,1290.507981,0.770970452,20.34689767,7664-41-7,0.000580263,99632.94333,-13.28614899,0.870393881,0.000505057,1133.421495,0.657682089,986.5231338,0.572442466,2008.445482,1.165425772,1290.507981,0.7488335,10,night,flash_fire,49816.47167,7245.963899,99632.94333,3996.461833
3979,0.5,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,23,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,67-56-1,0.0002,71800,22.99516309,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,3600,night,inhalation,5000,713.693986,50000,3.215023368
3979,0.5,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,23,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,67-56-1,0.0002,71800,22.99516309,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,3600,night,flash_fire,35900,6.348374198,71800,1.825356661
3978,3,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,23,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,67-56-1,0.0002,71800,22.98412113,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,3600,night,inhalation,5000,684.8807792,50000,1.503611245
3978,3,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,23,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,32.04186,67-56-1,0.0002,71800,22.98412113,1,0.0002,0,0,0,0,312091.745,62.418349,312091.745,62.418349,3600,night,flash_fire,35900,1.93429124,71800,1.243192974
3971,1,-161.4810967,16.04246,16.04246,,,50000,26.1,1,0.0002,155.836449,0.03116729,155.836449,0.03116729,155.836449,0.03116729,155.836449,0.03116729,16.04246,,,50000,-93.35005511,1,0.0002,155.836449,0.03116729,155.836449,0.03116729,155.836449,0.03116729,155.836449,0.03116729,3600,night,flash_fire,25000,16.2090239,50000,3.623734349
3968,1,55.89895786,24.95503367,55.5496478,75-50-3,0.001826713,21897.25435,35.1,0.913356517,0.00166844,0,0,0,0,8.174703456,0.014932837,1.380471005,0.002521724,55.54965591,75-50-3,0.001826713,21897.24961,35.09990365,0.913356714,0.001668441,0,0,0,0,8.174703456,0.014932841,1.380471005,0.002521725,3600,night,inhalation,547.4312414,5897.512365,5474.312414,446.4602446
3968,1,55.89895786,24.95503367,55.5496478,75-50-3,0.001826713,21897.25435,35.1,0.913356517,0.00166844,0,0,0,0,8.174703456,0.014932837,1.380471005,0.002521724,55.54965591,75-50-3,0.001826713,21897.24961,35.09990365,0.913356714,0.001668441,0,0,0,0,8.174703456,0.014932841,1.380471005,0.002521725,3600,night,flash_fire,10948.62481,190.1780127,21897.24961,84.53611907
3964,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,100.1801894,0.184441977,16.91753682,0.031146916,55.84946583,75-50-3,0.001841305,21723.72896,31.44806923,0.920652251,0.001695201,0,0,0,0,100.1801894,0.184462234,16.91753682,0.031150337,3600,night,inhalation,543.093225,63147.64772,5430.93225,4773.271414
3964,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,100.1801894,0.184441977,16.91753682,0.031146916,55.84946583,75-50-3,0.001841305,21723.72896,31.44806923,0.920652251,0.001695201,0,0,0,0,100.1801894,0.184462234,16.91753682,0.031150337,3600,night,flash_fire,10861.86448,1231.092299,21723.72896,134.3732794
3963,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,128.2306424,0.236085731,21.65444713,0.039868052,55.85153657,75-50-3,0.001841405,21722.54005,31.42217175,0.92070264,0.001695387,0,0,0,0,128.2306424,0.236124582,21.65444713,0.039874613,10,night,inhalation,543.0635022,140363.325,5430.635022,30610.93465
3963,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,128.2306424,0.236085731,21.65444713,0.039868052,55.85153657,75-50-3,0.001841405,21722.54005,31.42217175,0.92070264,0.001695387,0,0,0,0,128.2306424,0.236124582,21.65444713,0.039874613,10,night,flash_fire,10861.27002,17917.9228,21722.54005,9912.568913
3962,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,761.3694395,1.401759028,128.5732798,0.236716561,55.85153657,75-50-3,0.001841405,21722.54005,31.42217175,0.92070264,0.001695387,0,0,0,0,761.3694395,1.401989706,128.5732798,0.236755516,10,night,inhalation,543.0635022,539223.0509,5430.635022,79250.56598
3962,2,55.89895786,24.95503367,55.84531114,75-50-3,0.001841102,21726.11478,31.5,0.920551151,0.001694829,0,0,0,0,761.3694395,1.401759028,128.5732798,0.236716561,55.85153657,75-50-3,0.001841405,21722.54005,31.42217175,0.92070264,0.001695387,0,0,0,0,761.3694395,1.401989706,128.5732798,0.236755516,10,night,flash_fire,10861.27002,39407.94871,21722.54005,32468.62188
3960,4,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,30,1,2.50E-06,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,2.01588,1333-74-0,2.50E-06,40000,-112.7024602,1,2.50E-06,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,3600,night,inhalation,399430.6931,0.046157657,,
3960,4,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,30,1,2.50E-06,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,2.01588,1333-74-0,2.50E-06,40000,-112.7024602,1,2.50E-06,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,9381.798136,0.023487925,3600,night,flash_fire,20000,61.5682201,40000,26.7024889
3959,4,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,30,1,2.50E-06,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,2.01588,1333-74-0,2.50E-06,40000,-77.20371218,1,2.50E-06,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,3600,night,inhalation,399430.6931,0.055820753,,
3959,4,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,30,1,2.50E-06,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,2.01588,1333-74-0,2.50E-06,40000,-77.20371218,1,2.50E-06,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,1981.673156,0.004961244,3600,night,flash_fire,20000,59.88289602,40000,28.18726347
3958,2,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,71,1,2.50E-06,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,2.01588,1333-74-0,2.50E-06,40000,-49.81722011,1,2.50E-06,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,3600,night,inhalation,399430.6931,0.005563793,,
3958,2,-252.762987,2.01588,2.01588,1333-74-0,2.50E-06,40000,71,1,2.50E-06,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,2.01588,1333-74-0,2.50E-06,40000,-49.81722011,1,2.50E-06,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,1746.219928,0.004371772,3600,night,flash_fire,20000,11.28451916,40000,3.584590491
3948,6,112.6691982,50.80521605,47.09785023,64-19-7,0.002767349,57817.06213,37.5,0.691837285,0.001914555,0,0,0,0,463.6531804,1.28309023,361.6637581,1.00084989,47.09785149,64-19-7,0.002767349,57817.05964,37.49994701,0.691837315,0.001914555,0,0,0,0,463.6531804,1.283090285,361.6637581,1.000849933,3600,night,inhalation,361.3566292,11484.24089,3613.566292,254.0614495
3948,6,112.6691982,50.80521605,47.09785023,64-19-7,0.002767349,57817.06213,37.5,0.691837285,0.001914555,0,0,0,0,463.6531804,1.28309023,361.6637581,1.00084989,47.09785149,64-19-7,0.002767349,57817.05964,37.49994701,0.691837315,0.001914555,0,0,0,0,463.6531804,1.283090285,361.6637581,1.000849933,3600,night,flash_fire,28908.52982,0.492095327,57817.05964,0.413107514
3947,6,114.256441,53.77776787,50.79356607,64-19-7,0.003119015,51298.25206,45,0.779753655,0.002432063,0,0,0,0,438.024874,1.366205986,372.6470392,1.162291564,50.79356708,64-19-7,0.003119015,51298.25048,44.999943,0.779753679,0.002432063,0,0,0,0,438.024874,1.366206028,372.6470392,1.1622916,3600,night,inhalation,320.6140691,2560.958066,3206.140691,68.37565312
3947,6,114.256441,53.77776787,50.79356607,64-19-7,0.003119015,51298.25206,45,0.779753655,0.002432063,0,0,0,0,438.024874,1.366205986,372.6470392,1.162291564,50.79356708,64-19-7,0.003119015,51298.25048,44.999943,0.779753679,0.002432063,0,0,0,0,438.024874,1.366206028,372.6470392,1.1622916,3600,night,flash_fire,25649.12524,1.359002521,51298.25048,0.446796456
3934,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,0.403461747,0.001409346,0.140934555,0.000492303,4.388348787,0.015329086,2.057035925,0.0071855,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,1.633479631,0.006028856,0.602885595,0.002225134,4.388348787,0.016196543,2.057035925,0.00759212,10,night,inhalation,270.9435494,83682.01739,2709.435494,4436.667042
3934,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,0.403461747,0.001409346,0.140934555,0.000492303,4.388348787,0.015329086,2.057035925,0.0071855,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,1.633479631,0.006028856,0.602885595,0.002225134,4.388348787,0.016196543,2.057035925,0.00759212,10,night,flash_fire,16982.17481,249.3220686,33964.34962,145.3522656
3933,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,0.806923493,0.002818691,0.281869109,0.000984606,8.776697574,0.030658172,4.11407185,0.014371,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,3.266959262,0.012057712,1.205771191,0.004450267,8.776697574,0.032393086,4.11407185,0.01518424,10,night,inhalation,270.9435494,135946.0319,2709.435494,8739.094734
3933,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,0.806923493,0.002818691,0.281869109,0.000984606,8.776697574,0.030658172,4.11407185,0.014371,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,3.266959262,0.012057712,1.205771191,0.004450267,8.776697574,0.032393086,4.11407185,0.01518424,10,night,flash_fire,16982.17481,416.0329409,33964.34962,244.806209
3932,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,1.44093481,0.005033377,0.503337695,0.001758226,15.67267424,0.054746736,7.346556874,0.0256625,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,5.833855825,0.021531628,2.153162841,0.007946906,15.67267424,0.057844796,7.346556874,0.027114714,10,night,inhalation,270.9435494,166411.9348,2709.435494,18058.5901
3932,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,1.44093481,0.005033377,0.503337695,0.001758226,15.67267424,0.054746736,7.346556874,0.0256625,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,5.833855825,0.021531628,2.153162841,0.007946906,15.67267424,0.057844796,7.346556874,0.027114714,10,night,flash_fire,16982.17481,644.7094729,33964.34962,376.4654635
3931,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,2.881869619,0.010066754,1.006675389,0.003516451,31.34534848,0.109493471,14.69311375,0.051325001,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,11.66771165,0.043063257,4.306325682,0.015893811,31.34534848,0.115689591,14.69311375,0.054229428,10,night,inhalation,270.9435494,278250.5789,2709.435494,34973.7424
3931,3,126.4753296,79.75665039,74.73595748,108-24-7,0.003493133,34241.06729,196.8,0.349313301,0.001220198,2.881869619,0.010066754,1.006675389,0.003516451,31.34534848,0.109493471,14.69311375,0.051325001,75.56690711,108-24-7,0.003690806,33964.34962,127.7124523,0.369080571,0.001362205,11.66771165,0.043063257,4.306325682,0.015893811,31.34534848,0.115689591,14.69311375,0.054229428,10,night,flash_fire,16982.17481,1158.566955,33964.34962,612.5007984
