,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2
1668,-0.6844929249351349,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.636068215358859,0.5371451183426593,-0.5953881401328622,,,,,0.5871650260485495,0.018223965247510118,0.7596824862727033,0.18128795965950043,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.06501235346766171,0.5320338144079361,-0.6386489683351331,,,,,0.5871650260485495,0.015793406446617128,0.7580707983368064,0.17697386033763715,0.6323514026132043,1.8125670533270164,,-1.1808007470182813,1.2518521488588203,-1.1840387017235856,1.251852148858821,-1.456560633576535
1675,-0.3854782678235379,-3.0845852896692043,-3.508225147828948,-3.551772230222397,-1.7492134620969968,-0.29246975412457854,0.20112005476569914,-2.6894420935217562,-2.5068705438101304,1.1136668792298068,0.6992258000509202,0.6363740771136226,0.1996765984636002,1.2811195499532755,0.4408823536867775,0.42989911048034046,-0.32886438520777406,-3.6083811506029124,-1.784620716320388,-0.2863354967070034,-2.2124153833031746,-2.86648973119503,-2.6245981586291465,1.1809373346710301,0.741136046738483,0.715020464573009,0.25164135346240024,1.2811195499532755,0.4395486623137983,0.427459411907514,-0.3365548261765568,0.6323514026132043,-1.2380488023970695,,1.9787635255410354,1.7848454835148304,-1.3158491733504736,1.7848454835148304,-1.4727699788412179
1677,-0.3854782678235379,0.36748953850228583,-0.1923705566165223,0.3109796196907668,-1.3888959568103834,0.3179257806547743,0.7204092034208827,-2.9081529146376988,-2.360782736230165,,,,,-0.208121228413267,-0.7978802185382904,-0.7415062346372934,-1.233019159966947,0.4114744368485506,-1.4290322900978507,0.21379077701813834,0.5273714652982971,0.14680989865025662,-0.9467923407095211,-3.9390846674989057,-4.27923703316637,-3.8741524871569393,-4.024950313748521,-0.208121228413267,-0.8070641145144876,-0.5037064560840508,-1.0318970170955448,0.6323514026132043,-1.325179451902661,,-0.06538654378770085,1.4289976083068774,-1.0991137130558621,1.4289976083068774,-1.475852199959043
1680,-0.3854782678235379,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,0.9618830711862743,0.5371451183426593,-0.5953881401328622,-0.13902789301158175,-0.39665099934036,0.10208750211876487,-0.14837919436558158,-0.49639431365896125,-0.9969728909927493,-0.30479742179120384,-0.7742049216479243,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.8618071592957752,0.5320338144079361,-0.6386489683351331,-0.04966309253861888,-0.3241711601824846,0.1855549803948365,-0.09010248018874563,-0.49639431365896125,-1.0020380511525375,-0.309081775335417,-0.7848427602232699,0.6323514026132043,0.33082445021776924,,-0.7963479571266718,1.2518521488588203,-1.2615838320041175,1.251852148858821,-1.4775631377043863
1682,1.0101724978815487,1.1327188251285998,3.2453965978148775,2.5724400659648508,-0.6386468453465769,-2.8076710473592827,-0.32502867051018003,-4.176787640004418,-2.446759808966622,,,,,-0.3152677918004722,-0.5725979070101568,-0.15493377663750715,-0.39998679615190225,2.5892822064509793,-0.6552538495925676,-2.8137092274819695,0.1866437732778667,-4.433100291257231,-2.5621456532015316,,,,,-0.3152677918004722,-0.5765641136693156,-0.15884185684174934,-0.4081501836403152,0.6323514026132043,2.3857833398612938,,-0.4645377695323759,0.6552329237929791,-2.3399165207861095,0.6552329237929791,-1.4780666467675188
1686,-1.1407018083655556,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.46098555893560955,0.5371451183426593,-0.5953881401328622,,,,,0.5272745117987544,-0.03788801611602879,0.7008465307635837,0.1284759376173166,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.07664608389400539,0.5320338144079361,-0.6386489683351331,,,,,0.5272745117987544,-0.04046419465701649,0.6990871191988701,0.12381231245033457,0.6323514026132043,0.33082445021776924,,0.42205403119277707,1.2518521488588203,-1.4530152076777747,1.251852148858821,-1.478759388247659
1692,0.8115227229646051,0.49271171449387186,-0.5758678319537525,-0.7772821648402118,-1.566641452489435,1.4796153220821646,-0.46098555893560955,-1.9025096575088207,-2.0025551496710743,,,,,0.4130839112225331,-0.2930232311365084,-0.38771163863605423,-0.9880662397823806,-0.8006229268414059,-1.5989750686288486,1.494355013872526,0.07650641103028195,-2.0376491241898615,-2.100635841886646,,,,,0.4130839112225331,-0.29626874951190685,-0.39220417081672915,-1.0001262947787912,0.6323514026132043,-0.24239183631650835,,-0.6516934621764754,1.5989350972892387,-1.6509648723362997,1.5989350972892387,-1.491450900692485
1699,,0.403934324907999,0.15561853638451345,-0.15507643661686998,-0.8138462300271543,0.2779411569278743,0.8559380383429764,-2.0732563036656937,-1.5608088723957525,,,,,-0.42654692190166565,-0.7529072314038685,-0.5759643201596608,-0.8494883241078514,-0.1821994015021481,-0.916447195933848,0.2950229852094333,0.6520591440793589,-2.3423303376686326,-1.758514521851298,,,,,-0.42654692190166565,-0.7928734771365927,-0.5809295117712653,-0.8942032997305276,0.6323514026132043,-0.815608122850786,,-0.10385665868984915,0.916420994170524,-1.4381044077524765,0.916420994170524,-1.5041158926943108
1700,-0.3854782678235379,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,0.33586553110473605,0.5371451183426593,-0.5953881401328622,,,,,0.34487354140659754,-0.2087811864208933,0.5216572966546132,-0.032366963625584215,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.5322463535699699,0.5320338144079361,-0.6386489683351331,,,,,0.34487354140659754,-0.2118008606011194,0.5194479819026665,-0.03809509548657948,0.6323514026132043,-1.5733588343419447,,-0.6005557977678879,1.2518521488588203,-0.9415223292731363,1.251852148858821,-1.507671663228684
1703,-0.3854782678235379,0.49374466308770787,0.15131273546386206,0.201411420398677,0.9233650158706653,1.0691543378592503,-0.636068215358859,0.4489480851834061,0.8579361372177305,,,,,-0.8394668620171482,-0.38568510453534804,-0.6925407460978665,-0.24438663116784928,0.18990369919357286,0.9332862820517055,1.0817606090424772,-0.06652642909175517,0.43924769113430834,0.871398047147378,,,,,-0.8394668620171482,-0.3891323703976098,-0.6977986344546,-0.2514882045354878,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.9332784621516145,-1.2511685375702315,-0.9332784621516145,-1.514012048277372
1704,-0.3854782678235379,0.49374466308770787,0.15131273546386206,0.201411420398677,0.9233650158706653,1.0691543378592503,-0.636068215358859,0.4489480851834061,0.8579361372177305,,,,,-0.8394668620171482,-0.38568510453534804,-0.6925407460978665,-0.24438663116784928,0.18990369919357286,0.9332862820517055,1.0817606090424772,-0.06652642909175517,0.43924769113430834,0.871398047147378,,,,,-0.8394668620171482,-0.3891323703976098,-0.6977986344546,-0.2514882045354878,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.9332784621516145,-1.2511685375702315,-0.9332784621516145,-1.514012048277372
1705,0.8115227229646051,0.3751476677989614,-0.30800981447924997,-0.3216236668975939,-1.291342814005671,0.46482310111519287,0.6234007008713082,0.4413247823790825,-0.6872648493303253,0.8561606101548142,0.5898780057792532,1.089086628895725,0.7826793087348426,0.9157304915884167,0.2974115734175102,1.0524233464922859,0.4170928581060289,-0.33949158372582605,-1.3189969014414702,0.47462233614411886,0.651935437718162,0.4311074651301697,-0.7341049745670307,0.9279728202858883,0.6348385200792606,1.1636480020048714,0.8240713642304845,0.9157304915884167,0.29570555197836146,1.0515466639081392,0.41433938652053287,0.6323514026132043,0.33082445021776924,,-0.8871876104397867,1.3189663593733467,-1.4078833668441237,1.3189663593733474,-1.5151271630567096
1709,-0.3854782678235379,0.3378284400085597,0.6263414530787703,0.6214670598705261,-1.3219957969147307,-0.8539652798765307,-0.1113838570796547,0.5371451183426593,-0.6626604554444635,,,,,-0.008946151161790901,-0.5822316474486562,0.17406770002203364,-0.3838547118781803,0.6149101649595776,-1.3501689341957686,-0.8505484236816344,0.35763373566897005,0.5320338144079361,-0.7085420522919942,,,,,-0.008946151161790901,-0.5862204864623389,0.1709856672848146,-0.39190909536723767,0.6323514026132043,-1.5733588343419447,,0.05072269893103422,1.3501358732653377,-0.7033853964747022,1.3501358732653377,-1.5229292870122455
1712,-0.3854782678235379,-2.704853132781336,0.044081369510013416,-1.0897467365048192,-2.3420698954401615,-0.5010723637432885,-0.12751117183450641,-2.9842852688821133,-3.061376865266785,-0.41369519720423725,-1.044314167673308,-0.9791644596840432,-1.5479384516155514,-0.404242655510171,-1.3952567746241504,-0.9225202120743091,-1.7848029790664033,-0.4653725960485746,-1.9825456560171655,-0.5789116877930442,0.34925446263660215,-2.5678888383959877,-2.6234950357368345,-0.24347659334031854,-0.749445882516045,-0.6775527548924895,-1.140195505905138,-0.404242655510171,-1.2279950543654288,-0.9283555262750419,-1.638309358353558,0.6323514026132043,0.6661344821626445,,1.2003857157766944,1.9820895360251387,-1.0496071369565068,1.9820895360251387,-1.5283282501538014
1717,-0.3854782678235379,0.49374466308770787,0.15131273546386206,0.201411420398677,0.9233650158706653,1.0691543378592503,-0.636068215358859,0.4489480851834061,0.8579361372177305,,,,,-1.4442960101706543,-0.952355171370382,-1.286719996303588,-0.7777306999820036,0.18990368530573992,0.9332862820517055,1.0817606256066399,-0.06652620544403717,0.43924767555225935,0.871398047147378,,,,,-1.4442960101706543,-0.9572730495318524,-1.293469732871988,-0.7883620999116806,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.9332784517898315,-1.5194446960032302,-0.9332784517898315,-1.538694742282121
1718,-0.3854782678235379,0.49374466308770787,0.15131273546386206,0.201411420398677,0.9233650158706653,1.0691543378592503,-0.636068215358859,0.4489480851834061,0.8579361372177305,,,,,-1.4442960101706543,-0.952355171370382,-1.286719996303588,-0.7777306999820036,0.18990368530573992,0.9332862820517055,1.0817606256066399,-0.06652620544403717,0.43924767555225935,0.871398047147378,,,,,-1.4442960101706543,-0.9572730495318524,-1.293469732871988,-0.7883620999116806,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.9332784517898315,-1.5194446960032302,-0.9332784517898315,-1.538694742282121
1725,-2.1390530217279564,0.6851348677859427,1.6625937231454497,1.6674119206791114,1.6599091129949357,-1.5925902791334674,-0.478231899004606,0.5371451183426593,1.4128894424890388,,,,,0.04816125740946128,0.7656620169984669,0.23016955508250841,0.8847689971316178,1.6733996356440535,1.6822288522667925,-1.5927480560104805,0.06268249257106523,0.5320338144079361,1.4478663097657307,,,,,0.04816125740946128,0.76517118180362,0.22722838127315356,0.8851107468880396,0.6323514026132043,0.6661344821626445,,-1.1519494593092179,-1.6822075626773785,-1.63657116185106,-1.6822075626773785,-1.5525276967813622
1726,-2.1390530217279564,0.6851348677859427,1.6625937231454497,1.6674119206791114,1.6599091129949357,-1.5925902791334674,-0.478231899004606,0.5371451183426593,1.4128894424890388,,,,,0.04816125740946128,0.7656620169984669,0.23016955508250841,0.8847689971316178,1.6733996356440535,1.6822288522667925,-1.5927480560104805,0.06268249257106523,0.5320338144079361,1.4478663097657307,,,,,0.04816125740946128,0.76517118180362,0.22722838127315356,0.8851107468880396,0.6323514026132043,0.6661344821626445,,-1.1519494593092179,-1.6822075626773785,-1.63657116185106,-1.6822075626773785,-1.5525276967813622
1727,-2.1390530217279564,0.6851348677859427,1.6625937231454497,1.6674119206791114,1.6599091129949357,-1.5925902791334674,-0.478231899004606,0.5371451183426593,1.4128894424890388,,,,,0.04816125740946128,0.7656620169984669,0.23016955508250841,0.8847689971316178,1.6733996356440535,1.6822288522667925,-1.5927480560104805,0.06268249257106523,0.5320338144079361,1.4478663097657307,,,,,0.04816125740946128,0.76517118180362,0.22722838127315356,0.8851107468880396,0.6323514026132043,0.6661344821626445,,-1.1519494593092179,-1.6822075626773785,-1.63657116185106,-1.6822075626773785,-1.5525276967813622
1728,-2.1390530217279564,0.6851348677859427,1.6625937231454497,1.6674119206791114,1.6599091129949357,-1.5925902791334674,-0.478231899004606,0.5371451183426593,1.4128894424890388,,,,,0.04816125740946128,0.7656620169984669,0.23016955508250841,0.8847689971316178,1.6733996356440535,1.6822288522667925,-1.5927480560104805,0.06268249257106523,0.5320338144079361,1.4478663097657307,,,,,0.04816125740946128,0.76517118180362,0.22722838127315356,0.8851107468880396,0.6323514026132043,0.6661344821626445,,-1.1519494593092179,-1.6822075626773785,-1.63657116185106,-1.6822075626773785,-1.5525276967813622
1729,-0.3854782678235379,0.8203265162736196,0.24440765453201257,-0.5991128718992424,-0.6591423879495362,1.843765645456176,-0.5128964807951818,-0.8233790664491303,-0.8535394737067697,,,,,1.2401052936301902,0.8757486541866495,1.398609758959856,0.9861230574894275,-0.6205650039528591,-0.6765213583942087,1.8609258756863123,0.0342266261601718,-0.9016358535347212,-0.9074661092594013,,,,,1.2401052936301902,0.8753594570247247,1.3986022712864443,0.9869616733387597,0.6323514026132043,-0.24239183631650835,0.3276693775800751,-0.13059298981116935,0.6765002776069919,-2.4767980110593255,0.6765002776069919,-1.553081117642883
1730,-0.3854782678235379,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.636068215358859,0.5371451183426593,-0.5953881401328622,,,,,0.3723637589519347,-0.1830253452178957,0.5486634634356742,-0.008125829730933438,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.06525151067201145,0.5320338144079361,-0.6386489683351331,,,,,0.3723637589519347,-0.18597817879098655,0.5465219549923496,-0.013693526477280053,0.6323514026132043,-1.5733588343419447,,-0.6005557977678879,1.2518521488588203,-1.218585608817844,1.251852148858821,-1.5540228787575419
1738,-0.3854782678235379,0.09942581561889859,-1.1188029727439963,-1.2041725174453781,-0.35271287719398353,1.2609098606541318,-0.636068215358859,0.5148757835929189,0.0013309875720767322,-1.1131712568225938,-1.094988903033786,-0.8904997936868844,-0.8272658988505784,-1.242456965067441,-1.3171716835551905,-1.5018258750805586,-1.492158056430927,-1.2301744323293309,-0.3822829084067224,1.3020545657862592,0.10254108666037078,0.48179479533480535,-0.04401384189990685,-0.9516048308705517,-0.9534949536467409,-0.7475562876810583,-0.7138817072542631,-1.242456965067441,-1.3306900134960244,-1.5091156933170093,-1.514750234612318,0.6323514026132043,-0.6648325177669753,,-1.198278485137024,0.3822675249469841,-1.452008843989978,0.3822675249469849,-1.5821200962352997
1744,-0.3854782678235379,0.35679238518738066,-0.18829095013078131,0.2759413971488208,-1.4034418114064988,0.2838418694076751,0.9091793561636871,-2.929272880116263,-2.381173040410295,,,,,0.5126118726733196,-0.12893311316444245,-0.03590996965932685,-0.6056086271669859,0.40486342926370383,-1.4995727435753823,0.10289431026282012,0.4877307235369495,0.040735089759563595,-1.0470519964163902,,,,,0.5126118726733196,-0.16023813277678597,0.20366139974920253,-0.4228783060102418,0.6323514026132043,-1.2380488023970695,,0.6681769389003925,1.4995354520426605,-1.265608274108559,1.4995354520426596,-1.5936533778895534
1747,1.3680964860808804,0.4058340183198675,0.945677611531623,0.9437901306635338,0.08366667343059403,-1.2282151032346382,1.2052054315666108,0.5371451183426593,0.3157485431652797,-1.3774230648901398,-1.2183674154891095,-1.1533006404850512,-0.9414450028559109,-2.253617729468365,-2.0751134805690863,-2.0310794550515676,-1.7889397999688836,0.941099039131524,0.07929575108750114,-1.2266094581374951,1.0012002980620456,0.5320338144079361,0.3079834228195523,-1.2662161279131916,-1.1229657150583372,-1.0585052709069365,-0.8687861145799249,-2.253617729468365,-2.0829765913380767,-2.039698107989877,-1.8062934591510094,0.6323514026132043,0.9040407348478634,-2.687589084331526,0.028834935057960736,-0.07930338575126943,-2.4527652479528745,-0.07930338575126943,-1.5979311379712262
1757,-1.6972755714818308,0.4934047238146707,0.7843096886216808,0.09591158254074879,-0.950395641055918,-0.17920619753058684,0.1231913256278299,-2.819537218917156,-2.014634774346199,,,,,-1.1905117678931305,-1.5279471329252752,-1.7637690079773685,-1.9714675330857951,0.0830513888573868,-0.9722764379157505,-0.17252376748453546,0.54928486768625,-3.0035173870344933,-2.113186059872681,,,,,-1.1905117678931305,-1.5343903117658524,-1.7717165055155368,-1.9900292157010013,0.6323514026132043,1.8125670533270164,,-1.2030654792799764,0.9722510418179547,-2.582654143964769,0.972251041817954,-1.6320350370932195
1758,1.1249688107516986,-1.4355115000462824,-0.3661865221229199,-0.38034718268093876,-1.2107670481637627,2.040587537251957,-0.61651912868199,-1.9073063198409603,-1.7573097191503353,0.547348007065608,0.30363586724608066,0.2405956278531726,-0.010108178703739451,0.47754146781940326,-0.07815387531694279,-0.11432307277996376,-0.5972750753778466,-0.4384062755733498,-1.7110439176350973,2.8157107072019474,-1.1485500118443563,-2.755449118066685,-2.519680822443713,0.6122157558704527,0.19425506036341242,0.15725708682366205,-0.2587062396272516,0.47754146781940326,-0.2836837637562818,-0.1181291887942693,-0.798427646268582,0.6323514026132043,-0.24239183631650835,,0.9003745242042135,1.7110054777382733,-1.4685918954461337,1.7110054777382724,-1.6338237650737193
1772,0.8115227229646051,0.24300484309385142,0.6756510377209891,0.6712378619569871,-1.1476404944277174,-0.026916152935401377,0.4816128093573769,0.5371451183426593,-0.5413007403581606,0.43112417828853655,0.20675787361897516,0.6800630676286121,0.43399075258836417,0.3126241588056983,-0.20526472347549665,0.4899757647180334,-0.029057304724401933,0.6652778965007158,-1.1728612569581178,-0.01949672823249144,0.10147480239295248,0.5320338144079361,-0.5824544527167652,,,,,0.3126241588056983,-0.2082752718610579,0.48768690488478994,-0.03476353226740751,0.6323514026132043,-0.24239183631650835,,0.19359612998094855,1.1728306195828855,-1.50406609007026,1.1728306195828855,-1.647066843502545
1773,-1.6972755714818308,0.4934047238146707,0.7843096886216808,0.09591158254074879,-0.950395641055918,-0.17920619753058684,0.1231913256278299,-2.819537218917156,-2.014634774346199,,,,,-0.640603929680083,-1.012733372758087,-1.2235440080386402,-1.4865536275536944,0.08305138191347071,-0.9722764379157505,-0.17252375644175866,0.5492846926575972,-3.0035174363776487,-2.113186059872681,,,,,-0.640603929680083,-1.0178394878909562,-1.2301351241485157,-1.5019060041039751,0.6323514026132043,1.8125670533270164,,-1.2030654792799764,0.9722510729033029,-2.596302567099103,0.9722510729033036,-1.653733268076543
1774,0.8115227229646051,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.5829240316468055,0.5371451183426593,-0.5953881401328622,,,,,2.100902836113777,1.4364590372222854,2.2467662350280313,1.516116280849372,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.022120016937137325,0.5320338144079361,-0.6386489683351331,,,,,2.100902836113777,1.4377090296611739,2.2488882742972,1.5206364768074678,0.6323514026132043,-0.426926263177573,,-0.8871876104397867,1.2518521488588203,-0.5766832371632564,1.251852148858821,-1.6551492453861814
1778,-1.6972755714818308,0.4934047238146707,0.7843096886216808,0.09591158254074879,-0.950395641055918,-0.17920619753058684,0.1231913256278299,-2.819537218917156,-2.014634774346199,,,,,0.04339511252546646,-0.37188829455274897,-0.5515888951817371,-0.8833967909564115,0.08305136802563774,-0.9722764379157505,-0.17252373435620752,0.5492842939812264,-3.0035175402579752,-2.113186059872681,,,,,0.04339511252546646,-0.3753313343973616,-0.5564928856757507,-0.8947573640035615,0.6323514026132043,1.8125670533270164,,-1.2030654792799764,0.9722511454357835,-2.509773177459453,0.9722511454357835,-1.6634049974435097
1782,,-1.385705184026558,-0.16633464480779347,-0.2004019306898238,-0.3243151157369012,0.606495143090146,-0.61651912868199,-0.620295757438336,-0.5231201041723404,0.5031646111335416,0.5521404561944889,0.4892186398908979,0.5127792937619932,0.4312791948677362,0.2632940112345278,0.2727787783290931,0.11235502246071734,-0.23767891438118285,-0.40179013461766666,0.7227974578649087,-0.6170668774819501,-0.7866274144664007,-0.6577146325906961,0.5710479727744424,0.5670370800780886,0.5374570999084922,0.5083250692539673,0.4312791948677362,0.23317024305504824,0.26994458653481007,0.08081455445229696,0.6323514026132043,1.6617914482432057,0.3276693775800751,-0.040749320272146006,0.4017743859484141,-2.0008961224303974,0.40177438594841486,-1.6800400766637764
1786,-0.6844929249351349,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.636068215358859,0.5371451183426593,-0.5953881401328622,,,,,0.5871650260485495,0.018223965247510118,0.7596824862727033,0.18128795965950043,-0.28190515818145073,-1.251883453203855,0.3673347479344188,-0.06501198396273089,0.5320338144079361,-0.6386489683351331,,,,,0.5871650260485495,0.015793406446617128,0.7580707983368064,0.17697386033763715,0.6323514026132043,1.8125670533270164,,-1.1808007470182813,1.2518521488588203,-1.339633972894992,1.251852148858821,-1.6860143369340774
1799,1.0101724978815487,0.3378284400085597,0.6263414530787703,0.6214670598705261,-1.3219957969147307,-0.8539652798765307,0.33586553110473605,0.5371451183426593,-0.6626604554444635,-3.046910406706796,-3.3750784045349165,-2.845696299589997,-3.0229584186691434,-4.6225402802462945,-4.904845991176116,-4.358289757851681,-4.452255050867687,0.6149101649595776,-1.3501689341957686,-0.8505484236816344,0.7185543373305151,0.5320338144079361,-0.7085420522919942,-2.906257965387062,-3.219515036252433,-2.735629737449375,-2.9125514797075156,-4.6225402802462945,-4.920052719167646,-4.372751503639837,-4.487235331373733,-1.5796671053785776,,,-1.198278485137024,1.3501358732653377,-2.0493301771908725,1.3501358732653377,-1.7046818440876894
1806,-0.3854782678235379,0.49340882505015193,-0.026477650524659547,0.08992511328540947,0.8270340510428534,1.2249976249042775,-0.636068215358859,0.30908823496700877,0.723834277561817,,,,,-1.4031405930923644,-0.9556116870265898,-1.320505242827326,-0.8474130635700567,0.07717422476211641,0.835412564967996,1.2382172114845547,-0.06638287642626452,0.2920676213943213,0.7321972301746045,,,,,-1.4031405930923644,-0.9605002911791835,-1.3273398064232427,-0.8584700072592985,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.8354063578422962,-1.6506220020241185,-0.8354063578422962,-1.726548689139617
1807,-0.3854782678235379,0.49340882505015193,-0.026477650524659547,0.08992511328540947,0.8270340510428534,1.2249976249042775,-0.636068215358859,0.30908823496700877,0.723834277561817,,,,,-1.4105369349774426,-0.9625413946173524,-1.3277713483406748,-0.8539352285090707,0.07717422476211641,0.835412564967996,1.2382172114845547,-0.06638287642626452,0.2920676213943213,0.7321972301746045,,,,,-1.4105369349774426,-0.9674479728828326,-1.3346241554658163,-0.8650353371490112,0.6323514026132043,0.14629002335670463,,0.19341619263876794,-0.8354063578422962,-1.6464288603296962,-0.8354063578422962,-1.7271167971633907
1809,1.1249688107516986,0.3378284400085597,0.6263414530787703,0.6214670598705261,-1.3219957969147307,-0.8539652798765307,-0.46098555893560955,0.5371451183426593,-0.6626604554444635,,,,,-1.5236587106726918,-2.0013799012385016,-1.3139736346838673,-1.7195425104376632,0.6149101649595776,-1.3501689341957686,-0.8505484236816344,0.07636353903176869,0.5320338144079361,-0.7085420522919942,,,,,-1.5236587106726918,-2.0090516613476606,-1.3207917989054796,-1.7364368774863999,0.6323514026132043,0.33082445021776924,,-0.7963479571266718,1.3501358732653377,-1.3553828357808773,1.3501358732653377,-1.7550708102999903
1813,1.5667462609978242,-2.511607151712576,-0.17529498927034554,-3.9884933198374775,-4.466151214388486,-0.34283512619354944,-0.12751117183450641,0.5230242539526284,-2.857417867301468,-0.1808456697583741,-1.5111340145008634,0.056476636751008016,-1.2271087403220757,0.33377169193032535,-1.625856046045944,-0.3279613945224789,-2.1189441448320516,-1.3297056606165587,-2.6147355619066843,-0.38881443637764773,0.38253701637336585,-1.3704951109536696,-2.5080173203331984,0.00040016234881013043,-0.7051754830818485,-0.17132908401373512,-0.8515581661855713,0.33377169193032535,-0.8057353262153059,-0.024066283568572596,-1.0793541013176886,0.6323514026132043,-0.24239183631650835,,1.2003857157766944,2.6152834541114784,-1.4629667389460592,2.6152834541114784,-1.7639116167934754
1827,1.3680964860808804,0.45361609751899273,1.4595779721184639,1.462497260819107,-2.084392942147761,-1.3195411670211807,0.552988195119864,0.5371451183426593,-1.1933257062760692,-0.9655742011989232,-1.5185152095060912,-0.7358004824066648,-1.2311276089845637,-1.66922392409291,-2.4689251572521114,-1.4569757198679456,-2.159591315813727,1.4660273180602879,-2.1254758220602956,-1.3183775015053776,0.88145361976377,0.5320338144079361,-1.2598807531760705,-0.8616312291533863,-1.414740856465957,-0.644772391050159,-1.15321535379976,-1.66922392409291,-2.4778102735288616,-1.464152929621647,-2.1793980582013535,0.6323514026132043,0.33082445021776924,,-1.1519494593092179,2.1259467491227957,-1.8130679936471654,2.1259467491227957,-1.7882990280280948
1830,0.05629918242258772,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,-0.46098555893560955,0.5371451183426593,-0.5953881401328622,,,,,-1.475289597241228,-1.914108997006705,-1.266456209904385,-1.6374040293872363,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.07519611737534797,0.5320338144079361,-0.6386489683351331,,,,,-1.475289597241228,-1.921554274890798,-1.2731550687393554,-1.6537547792651894,0.6323514026132043,-1.868320557319482,,0.36849766724798266,1.2518521488588203,-2.1481371005561978,1.251852148858821,-1.7909835902860138
1834,-2.1390530217279564,0.5898516170176612,1.2586747752109881,1.2597149148640354,0.09275928942937872,-1.3609272712976868,-0.478231899004606,0.5371451183426593,0.3220774432403656,,,,,-0.20639289590157445,-0.15310256873282443,-0.01990238079039021,0.020037180964671362,1.260812888431362,0.08854233320896257,-1.359963897049053,0.06268170494213407,0.5320338144079361,0.31455888171752006,,,,,-0.20639289590157445,-0.15597774782234897,-0.023471428040614577,0.014655875493148637,0.6323514026132043,0.6661344821626445,,-1.198278485137024,-0.08854967433251473,-2.215154999890325,-0.08854967433251473,-1.7972271080217037
1835,-2.1390530217279564,0.5898516170176612,1.2586747752109881,1.2597149148640354,0.09275928942937872,-1.3609272712976868,-0.478231899004606,0.5371451183426593,0.3220774432403656,,,,,-0.20639289590157445,-0.15310256873282443,-0.01990238079039021,0.020037180964671362,1.260812888431362,0.08854233320896257,-1.359963897049053,0.06268170494213407,0.5320338144079361,0.31455888171752006,,,,,-0.20639289590157445,-0.15597774782234897,-0.023471428040614577,0.014655875493148637,0.6323514026132043,0.6661344821626445,,-1.198278485137024,-0.08854967433251473,-2.215154999890325,-0.08854967433251473,-1.7972271080217037
1840,0.3697452727184796,0.36891441798430974,-0.2516331892523629,-0.2647197226273441,-1.2253468811125234,0.35805223878935827,0.6928759742469308,0.5371451183426593,-0.5953881401328622,-0.6373903578816202,-0.9016112311067821,-0.4031133766666459,-0.6357330874984747,-1.2035467741306023,-1.6595106123892045,-0.9994982642141123,-1.3977786379185106,-0.28190515818145073,-1.251883453203855,0.3673347479344188,0.5322463535699699,0.5320338144079361,-0.6386489683351331,,,,,-1.2035467741306023,-1.6662951659556813,-1.0055268526993013,-1.4125434748882608,0.6323514026132043,-0.24239183631650835,,-0.6650161908574227,1.2518521488588203,-1.6793576282757343,1.251852148858821,-1.8128395097136976
