CompositionID,HazardStudy,ChemicalID,ChemicalName,CASNumber,Contribution
10322,3899,331,METHYL ACETATE,79-20-9,0.449
10323,3899,185,METHYL IODIDE,74-88-4,0.082
10324,3899,24,CARBON MONOXIDE,630-08-0,0.05
10325,3900,345,ACETIC ANHYDRIDE,108-24-7,0.122
10326,3900,250,ACETIC ACID,64-19-7,0.341
10327,3900,331,METHYL ACETATE,79-20-9,0.449
10328,3900,185,METHYL IODIDE,74-88-4,0.082
10329,3900,24,CARBON MONOXIDE,630-08-0,0.05
10330,3901,345,ACETIC ANHYDRIDE,108-24-7,0.122
10331,3901,250,ACETIC ACID,64-19-7,0.341
10332,3901,331,METHYL ACETATE,79-20-9,0.449
10333,3901,185,METHYL IODIDE,74-88-4,0.082
10334,3901,24,CARBON MONOXIDE,630-08-0,0.05
10335,3902,345,ACETIC ANHYDRIDE,108-24-7,0.122
10336,3902,250,ACETIC ACID,64-19-7,0.341
10337,3902,331,METHYL ACETATE,79-20-9,0.449
10338,3902,185,METHYL IODIDE,74-88-4,0.082
10339,3902,24,CARBON MONOXIDE,630-08-0,0.05
10345,3904,345,ACETIC ANHYDRIDE,108-24-7,0.122
10346,3904,250,ACETIC ACID,64-19-7,0.341
10347,3904,331,METHYL ACETATE,79-20-9,0.449
10348,3904,185,METHYL IODIDE,74-88-4,0.082
10349,3904,24,CARBON MONOXIDE,630-08-0,0.05
10350,3905,250,ACETIC ACID,64-19-7,40.0
10351,3905,345,ACETIC ANHYDRIDE,108-24-7,60.0
10352,3906,345,ACETIC ANHYDRIDE,108-24-7,0.122
10353,3906,250,ACETIC ACID,64-19-7,0.341
10354,3906,331,METHYL ACETATE,79-20-9,0.449
10355,3906,185,METHYL IODIDE,74-88-4,0.082
10356,3906,24,CARBON MONOXIDE,630-08-0,0.05
10357,3907,17,AMMONIA,7664-41-7,51.0
10358,3907,51,METHYLAMINE,74-89-5,4.4
10359,3907,27,DIMETHYLAMINE,124-40-3,0.1
10360,3907,96,TRIMETHYLAMINE,75-50-3,4.4
10361,3907,99,WATER,7732-18-5,0.1
10362,3907,48,METHANOL,67-56-1,40.0
10363,3908,183,ISOPROPYLAMINE,75-31-0,0.523
10364,3908,46,ISOPROPANOL,67-63-0,0.078
10365,3908,99,WATER,7732-18-5,0.216
10366,3908,190,DIISOPROPYLAMINE,108-18-9,0.183
10367,3909,183,ISOPROPYLAMINE,75-31-0,0.523
10368,3909,46,ISOPROPANOL,67-63-0,0.078
10369,3909,99,WATER,7732-18-5,0.216
10370,3909,190,DIISOPROPYLAMINE,108-18-9,0.183
10371,3910,183,ISOPROPYLAMINE,75-31-0,0.523
10372,3910,46,ISOPROPANOL,67-63-0,0.078
10373,3910,99,WATER,7732-18-5,0.216
10374,3910,190,DIISOPROPYLAMINE,108-18-9,0.183
10375,3911,183,ISOPROPYLAMINE,75-31-0,0.523
10376,3911,46,ISOPROPANOL,67-63-0,0.078
10377,3911,99,WATER,7732-18-5,0.216
10378,3911,190,DIISOPROPYLAMINE,108-18-9,0.183
10379,3912,183,ISOPROPYLAMINE,75-31-0,0.539
10380,3912,46,ISOPROPANOL,67-63-0,0.092
10381,3912,99,WATER,7732-18-5,0.16
10382,3912,190,DIISOPROPYLAMINE,108-18-9,0.209
10383,3913,183,ISOPROPYLAMINE,75-31-0,0.539
10384,3913,46,ISOPROPANOL,67-63-0,0.092
10385,3913,99,WATER,7732-18-5,0.16
10386,3913,190,DIISOPROPYLAMINE,108-18-9,0.209
10387,3914,183,ISOPROPYLAMINE,75-31-0,0.539
10388,3914,46,ISOPROPANOL,67-63-0,0.092
10389,3914,99,WATER,7732-18-5,0.16
10390,3914,190,DIISOPROPYLAMINE,108-18-9,0.209
10391,3915,183,ISOPROPYLAMINE,75-31-0,0.529
10392,3915,46,ISOPROPANOL,67-63-0,0.084
10393,3915,99,WATER,7732-18-5,0.194
10394,3915,190,DIISOPROPYLAMINE,108-18-9,0.193
10395,3916,183,ISOPROPYLAMINE,75-31-0,0.529
10396,3916,46,ISOPROPANOL,67-63-0,0.084
10397,3916,99,WATER,7732-18-5,0.194
10398,3916,190,DIISOPROPYLAMINE,108-18-9,0.193
10399,3917,161,ETHYLAMINE,75-04-7,100.0
10401,3918,326,METHYL FORMATE,107-31-3,97.0
10402,3919,326,METHYL FORMATE,107-31-3,97.0
10407,3924,48,METHANOL,67-56-1,1.0
10408,3925,48,METHANOL,67-56-1,1.0
10410,3927,48,METHANOL,67-56-1,1.0
10413,3929,250,ACETIC ACID,64-19-7,40.0
10414,3929,345,ACETIC ANHYDRIDE,108-24-7,60.0
10415,3930,250,ACETIC ACID,64-19-7,40.0
10416,3930,345,ACETIC ANHYDRIDE,108-24-7,60.0
10417,3931,250,ACETIC ACID,64-19-7,40.0
10418,3931,345,ACETIC ANHYDRIDE,108-24-7,60.0
10419,3932,250,ACETIC ACID,64-19-7,40.0
10420,3932,345,ACETIC ANHYDRIDE,108-24-7,60.0
10421,3933,250,ACETIC ACID,64-19-7,40.0
10422,3933,345,ACETIC ANHYDRIDE,108-24-7,60.0
10423,3934,250,ACETIC ACID,64-19-7,40.0
10424,3934,345,ACETIC ANHYDRIDE,108-24-7,60.0
10425,3935,48,METHANOL,67-56-1,98.0
10426,3935,99,WATER,7732-18-5,2.0
10427,3936,48,METHANOL,67-56-1,98.0
10428,3936,99,WATER,7732-18-5,2.0
10483,3946,17,AMMONIA,7664-41-7,100.0
10484,3946,51,METHYLAMINE,74-89-5,0.1
10485,3946,27,DIMETHYLAMINE,124-40-3,0.1
10486,3946,96,TRIMETHYLAMINE,75-50-3,0.1
10487,3946,99,WATER,7732-18-5,0.1
10488,3946,48,METHANOL,67-56-1,0.1
10489,3947,250,ACETIC ACID,64-19-7,95.0
10490,3947,99,WATER,7732-18-5,5.0
10491,3948,250,ACETIC ACID,64-19-7,92.2
10492,3948,99,WATER,7732-18-5,7.8
10493,3949,17,AMMONIA,7664-41-7,46.6
10494,3949,51,METHYLAMINE,74-89-5,10.6
10495,3949,27,DIMETHYLAMINE,124-40-3,10.5
10496,3949,96,TRIMETHYLAMINE,75-50-3,17.0
10497,3949,99,WATER,7732-18-5,0.5
10498,3949,48,METHANOL,67-56-1,14.7
10516,3958,36,HYDROGEN,1333-74-0,1.0
10517,3959,36,HYDROGEN,1333-74-0,1.0
10518,3960,36,HYDROGEN,1333-74-0,1.0
10521,3962,99,WATER,7732-18-5,60.0
10522,3962,96,TRIMETHYLAMINE,75-50-3,40.0
10523,3963,99,WATER,7732-18-5,60.0
10524,3963,96,TRIMETHYLAMINE,75-50-3,40.0
10525,3964,99,WATER,7732-18-5,60.0
10526,3964,96,TRIMETHYLAMINE,75-50-3,40.0
10527,3965,99,WATER,7732-18-5,60.0
10528,3965,96,TRIMETHYLAMINE,75-50-3,40.0
10529,3966,99,WATER,7732-18-5,60.0
10530,3966,96,TRIMETHYLAMINE,75-50-3,40.0
10532,3968,99,WATER,7732-18-5,60.0
10533,3968,96,TRIMETHYLAMINE,75-50-3,40.0
10552,3971,47,METHANE,74-82-8,100.0
10553,3972,48,METHANOL,67-56-1,100.0
10556,3975,48,METHANOL,67-56-1,100.0
10557,3976,48,METHANOL,67-56-1,7.0
10562,3976,1483,DIMETHYL TEREPHTHALATE,120-61-6,17.0
10564,3976,1019,"1,4-BENZENEDICARBOXYLIC ACID, 2-HYDROXYETHYL METHYL ESTER",3645-00-9,6.0
10567,3978,48,METHANOL,67-56-1,100.0
10568,3979,48,METHANOL,67-56-1,100.0
10569,3980,48,METHANOL,67-56-1,100.0
10574,3976,1384,BIS-(2-HYDROXYETHYL) TEREPHTHALATE,959-26-2,70.0
10575,3982,48,METHANOL,67-56-1,7.0
10576,3982,1483,DIMETHYL TEREPHTHALATE,120-61-6,17.0
10577,3982,1019,"1,4-BENZENEDICARBOXYLIC ACID, 2-HYDROXYETHYL METHYL ESTER",3645-00-9,6.0
10578,3982,1384,BIS-(2-HYDROXYETHYL) TEREPHTHALATE,959-26-2,70.0
10579,3983,17,AMMONIA,7664-41-7,0.5
10580,3983,48,METHANOL,67-56-1,0.001
10581,3983,51,METHYLAMINE,74-89-5,0.1
10582,3983,27,DIMETHYLAMINE,124-40-3,0.1
10583,3983,96,TRIMETHYLAMINE,75-50-3,0.15
10584,3983,99,WATER,7732-18-5,0.15
10585,3984,17,AMMONIA,7664-41-7,75.53
10586,3984,51,METHYLAMINE,74-89-5,8.33
10587,3984,27,DIMETHYLAMINE,124-40-3,1.67
10588,3984,96,TRIMETHYLAMINE,75-50-3,14.47
10590,3985,17,AMMONIA,7664-41-7,75.53
10591,3985,51,METHYLAMINE,74-89-5,8.33
10592,3985,27,DIMETHYLAMINE,124-40-3,1.67
10593,3985,96,TRIMETHYLAMINE,75-50-3,14.47
10597,3987,99,WATER,7732-18-5,100.0
10598,3988,99,WATER,7732-18-5,5.0
10599,3988,1787,n-TETRADECYLAMINE,2016-42-4,5.0
10600,3988,2011,TRI-n-OCTYLAMINE,1116-76-3,90.0
10601,3989,36,HYDROGEN,1333-74-0,1.0
10603,3990,17,AMMONIA,7664-41-7,1.0
10604,3991,17,AMMONIA,7664-41-7,95.3
10605,3991,51,METHYLAMINE,74-89-5,2.9
10606,3991,27,DIMETHYLAMINE,124-40-3,0.25
10607,3991,96,TRIMETHYLAMINE,75-50-3,1.56
10608,3992,17,AMMONIA,7664-41-7,95.3
10609,3992,51,METHYLAMINE,74-89-5,2.9
10610,3992,27,DIMETHYLAMINE,124-40-3,0.25
10611,3992,96,TRIMETHYLAMINE,75-50-3,1.56
10612,3993,1787,n-TETRADECYLAMINE,2016-42-4,5.0
10613,3993,2011,TRI-n-OCTYLAMINE,1116-76-3,95.0
10614,3994,1787,n-TETRADECYLAMINE,2016-42-4,5.0
10615,3994,2011,TRI-n-OCTYLAMINE,1116-76-3,95.0
10616,3995,99,WATER,7732-18-5,5.0
10617,3995,1787,n-TETRADECYLAMINE,2016-42-4,5.0
10618,3995,2011,TRI-n-OCTYLAMINE,1116-76-3,90.0
10619,3996,161,ETHYLAMINE,75-04-7,100.0
10620,3997,161,ETHYLAMINE,75-04-7,45.61
10621,3997,70,NITROGEN,7727-37-9,54.39
10676,4007,17,AMMONIA,7664-41-7,82.13
10677,4007,51,METHYLAMINE,74-89-5,6.08
10678,4007,27,DIMETHYLAMINE,124-40-3,1.22
10679,4007,96,TRIMETHYLAMINE,75-50-3,10.57
10682,4008,99,WATER,7732-18-5,100.0
10685,4010,48,METHANOL,67-56-1,100.0
10687,4012,25,CHLORINE,7782-50-5,100.0
10688,4013,25,CHLORINE,7782-50-5,100.0
10689,4014,25,CHLORINE,7782-50-5,100.0
10690,4015,25,CHLORINE,7782-50-5,100.0
10691,4016,17,AMMONIA,7664-41-7,1.0
10692,4017,951,BENZOIC ACID,65-85-0,78.0
10693,4017,1517,DIPROPYLENE GLYCOL,25265-71-8,22.0
10694,4018,44,ISOBUTENE,115-11-7,100.0
10695,4019,94,TOLUENE,108-88-3,100.0
10696,4020,48,METHANOL,67-56-1,12.0
10697,4020,70,NITROGEN,7727-37-9,73.0
10698,4021,48,METHANOL,67-56-1,90.0
10699,4021,70,NITROGEN,7727-37-9,0.0
10707,4029,44,ISOBUTENE,115-11-7,100.0
10708,4030,44,ISOBUTENE,115-11-7,100.0
10709,4031,44,ISOBUTENE,115-11-7,100.0
10710,4032,44,ISOBUTENE,115-11-7,100.0
10711,4033,44,ISOBUTENE,115-11-7,100.0
10712,4034,44,ISOBUTENE,115-11-7,100.0
10713,4035,44,ISOBUTENE,115-11-7,100.0
10716,4038,44,ISOBUTENE,115-11-7,100.0
10719,4041,44,ISOBUTENE,115-11-7,100.0
10722,4043,48,METHANOL,67-56-1,50.0
10723,4043,70,NITROGEN,7727-37-9,50.0
10724,4044,48,METHANOL,67-56-1,50.0
10726,4046,250,ACETIC ACID,64-19-7,50.0
10727,4046,48,METHANOL,67-56-1,50.0
10728,4047,250,ACETIC ACID,64-19-7,50.0
10729,4047,48,METHANOL,67-56-1,50.0
10730,4048,250,ACETIC ACID,64-19-7,50.0
10731,4048,48,METHANOL,67-56-1,50.0
10732,4049,99,WATER,7732-18-5,1.0
10733,4049,370,FORMIC ACID,64-18-6,99.0
10734,4050,99,WATER,7732-18-5,1.0
10735,4050,370,FORMIC ACID,64-18-6,99.0
10736,4051,99,WATER,7732-18-5,1.0
10737,4051,370,FORMIC ACID,64-18-6,99.0
10741,4045,24,CARBON MONOXIDE,630-08-0,39.0
10742,4045,36,HYDROGEN,1333-74-0,54.0
10743,4045,22,CARBON DIOXIDE,124-38-9,7.0
10744,4052,24,CARBON MONOXIDE,630-08-0,39.0
10745,4052,36,HYDROGEN,1333-74-0,54.0
10746,4052,22,CARBON DIOXIDE,124-38-9,7.0
10747,4053,24,CARBON MONOXIDE,630-08-0,39.0
10748,4053,36,HYDROGEN,1333-74-0,54.0
10749,4053,22,CARBON DIOXIDE,124-38-9,7.0
10750,4054,24,CARBON MONOXIDE,630-08-0,39.0
10751,4054,36,HYDROGEN,1333-74-0,54.0
10752,4054,22,CARBON DIOXIDE,124-38-9,7.0
10753,4055,24,CARBON MONOXIDE,630-08-0,39.0
10754,4055,36,HYDROGEN,1333-74-0,54.0
10755,4055,22,CARBON DIOXIDE,124-38-9,7.0
10756,4056,24,CARBON MONOXIDE,630-08-0,39.0
10757,4056,36,HYDROGEN,1333-74-0,54.0
10758,4056,22,CARBON DIOXIDE,124-38-9,7.0
10759,4057,24,CARBON MONOXIDE,630-08-0,89.0
10760,4057,36,HYDROGEN,1333-74-0,5.0
10771,4057,47,METHANE,74-82-8,4.0
10772,4057,253,ARGON,7440-37-1,1.0
10773,4057,70,NITROGEN,7727-37-9,1.0
10774,4058,24,CARBON MONOXIDE,630-08-0,89.0
10775,4058,36,HYDROGEN,1333-74-0,5.0
10776,4058,47,METHANE,74-82-8,4.0
10777,4058,253,ARGON,7440-37-1,1.0
10778,4058,70,NITROGEN,7727-37-9,1.0
10779,4059,24,CARBON MONOXIDE,630-08-0,39.0
10780,4059,36,HYDROGEN,1333-74-0,54.0
10781,4059,22,CARBON DIOXIDE,124-38-9,7.0
10782,4060,24,CARBON MONOXIDE,630-08-0,89.0
10783,4060,36,HYDROGEN,1333-74-0,5.0
10784,4060,47,METHANE,74-82-8,4.0
10785,4060,253,ARGON,7440-37-1,1.0
10786,4060,70,NITROGEN,7727-37-9,1.0
10787,4061,24,CARBON MONOXIDE,630-08-0,36.0
10796,4061,36,HYDROGEN,1333-74-0,54.0
10797,4061,22,CARBON DIOXIDE,124-38-9,7.0
10798,4062,24,CARBON MONOXIDE,630-08-0,89.0
10799,4062,36,HYDROGEN,1333-74-0,5.0
10800,4062,47,METHANE,74-82-8,4.0
10801,4062,253,ARGON,7440-37-1,1.0
10802,4062,70,NITROGEN,7727-37-9,1.0
10803,4063,24,CARBON MONOXIDE,630-08-0,36.0
10804,4063,36,HYDROGEN,1333-74-0,54.0
10805,4063,22,CARBON DIOXIDE,124-38-9,7.0
10806,4064,247,SULFURYL CHLORIDE,7791-25-5,1.0
10807,4065,48,METHANOL,67-56-1,48.31
10808,4065,250,ACETIC ACID,64-19-7,51.69
10809,4066,31,ETHYLENE OXIDE,75-21-8,1.0
10811,4067,261,BUTANAL,123-72-8,25.0
10812,4067,99,WATER,7732-18-5,25.53
10813,4067,852,N-PROPYL FORMATE,110-74-7,8.0
10814,4067,227,PROPANAL,123-38-6,7.6
10815,4067,10,ACETONE,67-64-1,7.2
10816,4067,331,METHYL ACETATE,79-20-9,4.3
10817,4067,530,N-BUTYL ACETATE,123-86-4,2.8
10818,4067,55,1-BUTANOL,71-36-3,2.6
10819,4067,250,ACETIC ACID,64-19-7,1.7
10820,4067,472,N-BUTYRIC ACID,107-92-6,1.3
10821,4067,381,1-PROPANOL,71-23-8,1.0
10822,4067,605,PROPYLENE GLYCOL MONOMETHYL ETHER ACETATE,108-65-6,3.0
10823,4068,261,BUTANAL,123-72-8,25.0
10824,4068,99,WATER,7732-18-5,25.53
10825,4068,852,N-PROPYL FORMATE,110-74-7,8.0
10826,4068,227,PROPANAL,123-38-6,7.6
10827,4068,10,ACETONE,67-64-1,7.2
10828,4068,331,METHYL ACETATE,79-20-9,4.3
10829,4068,530,N-BUTYL ACETATE,123-86-4,2.8
10830,4068,55,1-BUTANOL,71-36-3,2.6
10831,4068,250,ACETIC ACID,64-19-7,1.7
10832,4068,472,N-BUTYRIC ACID,107-92-6,1.3
10833,4068,381,1-PROPANOL,71-23-8,1.0
10834,4068,605,PROPYLENE GLYCOL MONOMETHYL ETHER ACETATE,108-65-6,3.0
10835,4069,160,DIETHYLAMINE,109-89-7,55.2
10836,4069,95,TRIETHYLAMINE,121-44-8,30.1
10837,4069,99,WATER,7732-18-5,11.3
10838,4069,29,ETHANOL,64-17-5,3.3
10843,4070,161,ETHYLAMINE,75-04-7,27.5
10844,4070,160,DIETHYLAMINE,109-89-7,40.1
10845,4070,95,TRIETHYLAMINE,121-44-8,21.8
10846,4070,99,WATER,7732-18-5,8.2
10847,4070,29,ETHANOL,64-17-5,2.4
10848,4071,161,ETHYLAMINE,75-04-7,27.5
10849,4071,160,DIETHYLAMINE,109-89-7,40.1
10850,4071,95,TRIETHYLAMINE,121-44-8,21.8
10851,4071,99,WATER,7732-18-5,8.2
10852,4071,29,ETHANOL,64-17-5,2.4
10853,4072,24,CARBON MONOXIDE,630-08-0,89.0
10854,4072,36,HYDROGEN,1333-74-0,5.0
10855,4072,47,METHANE,74-82-8,4.0
10856,4072,253,ARGON,7440-37-1,1.0
10857,4072,70,NITROGEN,7727-37-9,1.0
10858,4073,24,CARBON MONOXIDE,630-08-0,89.0
10859,4073,36,HYDROGEN,1333-74-0,5.0
10860,4073,47,METHANE,74-82-8,4.0
10861,4073,253,ARGON,7440-37-1,1.0
10862,4073,70,NITROGEN,7727-37-9,1.0
10863,4074,24,CARBON MONOXIDE,630-08-0,89.0
10864,4074,36,HYDROGEN,1333-74-0,5.0
10865,4074,47,METHANE,74-82-8,4.0
10866,4074,253,ARGON,7440-37-1,1.0
10867,4074,70,NITROGEN,7727-37-9,1.0
10868,4075,24,CARBON MONOXIDE,630-08-0,89.0
10869,4075,36,HYDROGEN,1333-74-0,5.0
10870,4075,47,METHANE,74-82-8,4.0
10871,4075,253,ARGON,7440-37-1,1.0
10872,4075,70,NITROGEN,7727-37-9,1.0
10873,4076,24,CARBON MONOXIDE,630-08-0,89.0
10874,4076,36,HYDROGEN,1333-74-0,5.0
10875,4076,47,METHANE,74-82-8,4.0
10876,4076,253,ARGON,7440-37-1,1.0
10877,4076,70,NITROGEN,7727-37-9,1.0
10883,4078,24,CARBON MONOXIDE,630-08-0,89.0
10884,4078,36,HYDROGEN,1333-74-0,5.0
10885,4078,47,METHANE,74-82-8,4.0
10886,4078,253,ARGON,7440-37-1,1.0
10887,4078,70,NITROGEN,7727-37-9,1.0
10888,4079,24,CARBON MONOXIDE,630-08-0,89.0
10889,4079,36,HYDROGEN,1333-74-0,5.0
10890,4079,47,METHANE,74-82-8,4.0
10891,4079,253,ARGON,7440-37-1,1.0
10892,4079,70,NITROGEN,7727-37-9,1.0
10893,4080,24,CARBON MONOXIDE,630-08-0,89.0
10894,4080,36,HYDROGEN,1333-74-0,5.0
10895,4080,47,METHANE,74-82-8,4.0
10896,4080,253,ARGON,7440-37-1,1.0
10897,4080,70,NITROGEN,7727-37-9,1.0
10898,4081,24,CARBON MONOXIDE,630-08-0,89.0
10899,4081,36,HYDROGEN,1333-74-0,5.0
10900,4081,47,METHANE,74-82-8,4.0
10901,4081,253,ARGON,7440-37-1,1.0
10902,4081,70,NITROGEN,7727-37-9,1.0
10903,4082,24,CARBON MONOXIDE,630-08-0,89.0
10904,4082,36,HYDROGEN,1333-74-0,5.0
10905,4082,47,METHANE,74-82-8,4.0
10906,4082,253,ARGON,7440-37-1,1.0
10907,4082,70,NITROGEN,7727-37-9,1.0
10908,4083,24,CARBON MONOXIDE,630-08-0,89.0
10909,4083,36,HYDROGEN,1333-74-0,5.0
10910,4083,47,METHANE,74-82-8,4.0
10911,4083,253,ARGON,7440-37-1,1.0
10912,4083,70,NITROGEN,7727-37-9,1.0
10913,4084,24,CARBON MONOXIDE,630-08-0,39.0
10914,4084,36,HYDROGEN,1333-74-0,54.0
10920,4084,22,CARBON DIOXIDE,124-38-9,7.0
10921,4085,24,CARBON MONOXIDE,630-08-0,39.0
10922,4085,36,HYDROGEN,1333-74-0,54.0
10923,4085,22,CARBON DIOXIDE,124-38-9,7.0
10924,4086,24,CARBON MONOXIDE,630-08-0,39.0
10925,4086,36,HYDROGEN,1333-74-0,54.0
10926,4086,22,CARBON DIOXIDE,124-38-9,7.0
10927,4087,24,CARBON MONOXIDE,630-08-0,39.0
10928,4087,36,HYDROGEN,1333-74-0,54.0
10929,4087,22,CARBON DIOXIDE,124-38-9,7.0
10930,4088,24,CARBON MONOXIDE,630-08-0,39.0
10931,4088,36,HYDROGEN,1333-74-0,54.0
10932,4088,22,CARBON DIOXIDE,124-38-9,7.0
10933,4089,24,CARBON MONOXIDE,630-08-0,39.0
10934,4089,36,HYDROGEN,1333-74-0,54.0
10935,4089,22,CARBON DIOXIDE,124-38-9,7.0
10936,4090,24,CARBON MONOXIDE,630-08-0,39.0
10937,4090,36,HYDROGEN,1333-74-0,54.0
10938,4090,22,CARBON DIOXIDE,124-38-9,7.0
10939,4091,24,CARBON MONOXIDE,630-08-0,39.0
10940,4091,36,HYDROGEN,1333-74-0,54.0
10941,4091,22,CARBON DIOXIDE,124-38-9,7.0
10942,4092,24,CARBON MONOXIDE,630-08-0,39.0
10943,4092,36,HYDROGEN,1333-74-0,54.0
10944,4092,22,CARBON DIOXIDE,124-38-9,7.0
10945,4093,24,CARBON MONOXIDE,630-08-0,39.0
10946,4093,36,HYDROGEN,1333-74-0,54.0
10947,4093,22,CARBON DIOXIDE,124-38-9,7.0
10948,4094,24,CARBON MONOXIDE,630-08-0,39.0
10949,4094,36,HYDROGEN,1333-74-0,54.0
10950,4094,22,CARBON DIOXIDE,124-38-9,7.0
10951,4095,24,CARBON MONOXIDE,630-08-0,39.0
10952,4095,36,HYDROGEN,1333-74-0,54.0
10953,4095,22,CARBON DIOXIDE,124-38-9,7.0
10954,4096,24,CARBON MONOXIDE,630-08-0,89.0
10955,4096,36,HYDROGEN,1333-74-0,5.0
10960,4096,47,METHANE,74-82-8,4.0
10961,4096,253,ARGON,7440-37-1,1.0
10962,4096,70,NITROGEN,7727-37-9,1.0
10969,4097,48,METHANOL,67-56-1,1.0
10970,4098,31,ETHYLENE OXIDE,75-21-8,1.0
10971,4099,36,HYDROGEN,1333-74-0,100.0
10972,4100,36,HYDROGEN,1333-74-0,100.0
10974,4102,48,METHANOL,67-56-1,100.0
10975,4103,48,METHANOL,67-56-1,0.05
10976,4103,1483,DIMETHYL TEREPHTHALATE,120-61-6,17.0
10977,4103,1019,"1,4-BENZENEDICARBOXYLIC ACID, 2-HYDROXYETHYL METHYL ESTER",3645-00-9,6.0
10978,4103,1384,BIS-(2-HYDROXYETHYL) TEREPHTHALATE,959-26-2,70.0
10979,4104,48,METHANOL,67-56-1,100.0
10980,4105,24,CARBON MONOXIDE,630-08-0,39.0
10981,4105,36,HYDROGEN,1333-74-0,54.0
10982,4105,22,CARBON DIOXIDE,124-38-9,7.0
10983,4106,24,CARBON MONOXIDE,630-08-0,89.0
10984,4106,36,HYDROGEN,1333-74-0,5.0
10992,4106,47,METHANE,74-82-8,4.0
10993,4106,253,ARGON,7440-37-1,1.0
10994,4106,70,NITROGEN,7727-37-9,1.0
10995,4107,24,CARBON MONOXIDE,630-08-0,39.0
10996,4107,36,HYDROGEN,1333-74-0,54.0
10997,4107,22,CARBON DIOXIDE,124-38-9,7.0
10998,4108,24,CARBON MONOXIDE,630-08-0,89.0
10999,4108,36,HYDROGEN,1333-74-0,5.0
11004,4108,47,METHANE,74-82-8,4.0
11005,4108,70,NITROGEN,7727-37-9,1.0
11006,4108,253,ARGON,7440-37-1,1.0
11009,4111,48,METHANOL,67-56-1,10.0
11010,4111,99,WATER,7732-18-5,90.0
11065,4121,95,TRIETHYLAMINE,121-44-8,100.0
11066,4123,160,DIETHYLAMINE,109-89-7,100.0
11067,4124,160,DIETHYLAMINE,109-89-7,100.0
11068,4125,48,METHANOL,67-56-1,100.0
11069,4126,48,METHANOL,67-56-1,100.0
11072,4129,17,AMMONIA,7664-41-7,82.13
11073,4129,51,METHYLAMINE,74-89-5,6.08
11074,4129,27,DIMETHYLAMINE,124-40-3,1.22
11075,4129,96,TRIMETHYLAMINE,75-50-3,10.57
11076,4131,10,ACETONE,67-64-1,100.0
11077,4132,10,ACETONE,67-64-1,100.0
11078,4133,10,ACETONE,67-64-1,100.0
11079,4130,10,ACETONE,67-64-1,100.0
11083,4134,17,AMMONIA,7664-41-7,87.31
11084,4134,51,METHYLAMINE,74-89-5,2.8
11085,4134,27,DIMETHYLAMINE,124-40-3,0.36
11086,4134,96,TRIMETHYLAMINE,75-50-3,5.78
11087,4134,99,WATER,7732-18-5,0.01
11088,4134,48,METHANOL,67-56-1,3.74
11089,4135,17,AMMONIA,7664-41-7,87.31
11090,4135,51,METHYLAMINE,74-89-5,2.8
11091,4135,27,DIMETHYLAMINE,124-40-3,0.36
11092,4135,96,TRIMETHYLAMINE,75-50-3,5.78
11093,4135,99,WATER,7732-18-5,0.01
11094,4135,48,METHANOL,67-56-1,3.74
11095,4136,17,AMMONIA,7664-41-7,44.4
11096,4136,51,METHYLAMINE,74-89-5,3.3
11097,4136,27,DIMETHYLAMINE,124-40-3,0.7
11098,4136,96,TRIMETHYLAMINE,75-50-3,12.6
11099,4136,99,WATER,7732-18-5,0.4
11100,4136,48,METHANOL,67-56-1,38.5
11122,4138,1620,ISOPHTHALIC ACID,121-91-5,31.0
11123,4138,1933,TEREPHTHALIC ACID,100-21-0,14.0
11124,4138,1342,ADIPIC ACID,124-04-9,2.0
11125,4138,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,28.0
11126,4138,1025,"1,4-CYCLOHEXANEDIMETHANOL",105-08-8,16.0
11127,4138,1202,"2-METHYL-1,3-PROPANEDIOL",2163-42-0,7.0
11128,4138,2008,TRIMETHYLOLPROPANE,77-99-6,1.0
11141,4141,99,WATER,7732-18-5,4.16
11142,4141,48,METHANOL,67-56-1,56.55
11143,4141,251,ETHYLENE GLYCOL,107-21-1,29.57
11144,4141,859,DIETHYLENE GLYCOL,111-46-6,2.0
11145,4141,1384,BIS-(2-HYDROXYETHYL) TEREPHTHALATE,959-26-2,0.04
11146,4141,207,ACETALDEHYDE,75-07-0,4.16
11147,4141,252,TRIETHYLENE GLYCOL,112-27-6,0.46
11148,4141,1483,DIMETHYL TEREPHTHALATE,120-61-6,3.05
11157,4143,17,AMMONIA,7664-41-7,54.4
11158,4143,48,METHANOL,67-56-1,26.1
11159,4143,51,METHYLAMINE,74-89-5,4.9
11160,4143,27,DIMETHYLAMINE,124-40-3,1.0
11161,4143,96,TRIMETHYLAMINE,75-50-3,13.2
11162,4143,99,WATER,7732-18-5,0.3
11163,4142,48,METHANOL,67-56-1,100.0
11164,4144,48,METHANOL,67-56-1,100.0
11165,4144,1483,DIMETHYL TEREPHTHALATE,120-61-6,10.87
11166,4144,347,2-METHOXYETHANOL,109-86-4,16.23
11211,4152,48,METHANOL,67-56-1,100.0
11233,4137,1620,ISOPHTHALIC ACID,121-91-5,32.5
11234,4137,1933,TEREPHTHALIC ACID,100-21-0,15.0
11235,4137,1342,ADIPIC ACID,124-04-9,2.5
11236,4137,1112,"2,2,4,4-TETRAMETHYL-1,3-CYCLOBUTANEDIOL",3010-96-6,20.0
