,study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,log_storage_key_component,log_discharge_key_component,log_weather,log_hazard_type
10,4085,6.0,-252.5714779,3.528740859,3.528740859,630-08-0,9.83e-05,41624.29917,40.0,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83e-05,41624.29917,-113.6529323,0.049132596,4.83e-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600.0,night,inhalation,10176.54343,379.440607,101765.4343,10.42138432,0.7781512503836436,1.313414181560423,0.5476197661415855,0.5476197661415855,-4.007446482167865,4.619346934342267,2.495752416037327,-1.3086302886091281,0.44477994335494936,3.143749947846925,-0.8638503440790043,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,0.5476197661415855,-4.007446482167865,4.619346934342267,2.2027527031084633,-1.3086302886091281,-5.316052869248487,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,3.5563025007672873,4.007600290359049,2.5791438063953955,5.007600290359049,1.0179254121117958,,,,
11,4085,6.0,-252.5714779,3.528740859,3.528740859,630-08-0,9.83e-05,41624.29917,40.0,0.049132596,4.83E-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3.528740859,630-08-0,9.83e-05,41624.29917,-113.6529323,0.049132596,4.83e-06,28338.72024,2.784709801,1392.354901,0.136820022,28338.72024,2.784709801,1392.354901,0.136820022,3600.0,night,flash_fire,20812.14959,192.1218225,41624.29917,61.34774609,0.7781512503836436,1.313414181560423,0.5476197661415855,0.5476197661415855,-4.007446482167865,4.619346934342267,2.495752416037327,-1.3086302886091281,0.44477994335494936,3.143749947846925,-0.8638503440790043,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,0.5476197661415855,-4.007446482167865,4.619346934342267,2.2027527031084633,-1.3086302886091281,-5.316052869248487,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,4.45238023386996,0.44477994335494936,3.143749947846925,-0.8638503440790043,3.5563025007672873,4.318316938782623,2.283576697777143,4.619346934342267,1.7877986114206905,,,,
12,4076,5.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,inhalation,939.0936339,9333.024032,9390.936339,46.67071552,0.6989700043360189,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,2.972708896482034,3.9700223841131135,3.972708896482034,1.6690444592096816,,,,
13,4076,5.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,flash_fire,32288.45645,5.825989791,64576.91291,1.414301778,0.6989700043360189,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,4.509047284061124,0.7653697192692918,4.810077279792358,0.1505420873509676,,,,
14,4073,6.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,inhalation,939.0936339,7614.506221,9390.936339,56.3584575,0.7781512503836436,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,2.972708896482034,3.881641745827292,3.972708896482034,1.7509590981987517,,,,
15,4073,6.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,flash_fire,32288.45645,5.835686218,64576.91291,1.416010288,0.7781512503836436,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,4.509047284061124,0.7660919320468522,4.810077279792358,0.15106640872479446,,,,
16,4071,1.5,40.84442559,53.16417214,50.9708379,75-04-7,0.001154979,24600.8575,126.7,0.692987642,0.000800386,0,0.0,0.0,0.0,1253.983601,1.448325232,406.6532501,0.469676128,50.55476325,75-04-7,0.001307805,24384.93637,40.84442572,0.784683253,0.001026213,0.0,0.0,0.0,0.0,1253.983601,1.639966552,406.6532501,0.531823325,3600.0,night,inhalation,764.6397416,37430.94898,7646.397416,69.31947444,0.17609125905568124,2.496921938019099,1.7256190555340614,1.707321772932545,-2.9374259121069293,4.39095024535654,2.601897100353282,-0.1592745100621642,0.0,0.0,0.0,3.098291857035545,0.16086609680780567,2.60922424766741,-0.3282015129300977,1.7037620809108778,-2.883457006575443,4.387121626681986,2.4969219381989056,-0.10530561616520713,-2.9887624880313415,0.0,0.0,0.0,0.0,3.098291857035545,0.2148349904684507,2.60922424766741,-0.2742326190604026,3.5563025007672873,2.8834568664126032,4.5732308378425275,3.8834568664126032,1.8408552613605007,,,,
17,4071,1.5,40.84442559,53.16417214,50.9708379,75-04-7,0.001154979,24600.8575,126.7,0.692987642,0.000800386,0,0.0,0.0,0.0,1253.983601,1.448325232,406.6532501,0.469676128,50.55476325,75-04-7,0.001307805,24384.93637,40.84442572,0.784683253,0.001026213,0.0,0.0,0.0,0.0,1253.983601,1.639966552,406.6532501,0.531823325,3600.0,night,flash_fire,12192.46819,26.60023117,24384.93637,7.234203139,0.17609125905568124,2.496921938019099,1.7256190555340614,1.707321772932545,-2.9374259121069293,4.39095024535654,2.601897100353282,-0.1592745100621642,0.0,0.0,0.0,3.098291857035545,0.16086609680780567,2.60922424766741,-0.3282015129300977,1.7037620809108778,-2.883457006575443,4.387121626681986,2.4969219381989056,-0.10530561616520713,-2.9887624880313415,0.0,0.0,0.0,0.0,3.098291857035545,0.2148349904684507,2.60922424766741,-0.2742326190604026,3.5563025007672873,4.086091631196104,1.4248854108949442,4.387121626681986,0.8593906997405156,,,,
18,4069,1.5,72.6345966,57.05025566,64.26236888,109-89-7,0.003289196,20490.26571,126.7,0.657839131,0.002163762,0,0.0,0.0,0.0,1168.566192,3.843642839,503.6725817,1.656677667,68.32100895,109-89-7,0.00370896,18817.74648,72.63459743,0.741792096,0.002751278,0.0,0.0,0.0,0.0,1168.566192,4.334165823,503.6725817,1.8681017,3600.0,night,inhalation,269.6173242,149748.58,2696.173242,2059.753694,0.17609125905568124,2.538805643187126,1.7562575949677033,1.807956730747869,-2.48291024655923,4.311547590203956,2.601897100353282,-0.1818802964479015,0.0,0.0,0.0,3.067653317503741,0.5847430251312694,2.702148309919666,0.21923801773693216,1.834554271296025,-2.430747850379384,4.2745676132516985,2.53880564422958,-0.12971779851060752,-2.5604655245626793,0.0,0.0,0.0,0.0,3.067653317503741,0.6369055231896614,2.702148309919666,0.271400515655603,3.5563025007672873,2.4307477942532603,5.175362712857087,3.4307477942532603,3.313815290402106,,,,
19,4069,1.5,72.6345966,57.05025566,64.26236888,109-89-7,0.003289196,20490.26571,126.7,0.657839131,0.002163762,0,0.0,0.0,0.0,1168.566192,3.843642839,503.6725817,1.656677667,68.32100895,109-89-7,0.00370896,18817.74648,72.63459743,0.741792096,0.002751278,0.0,0.0,0.0,0.0,1168.566192,4.334165823,503.6725817,1.8681017,3600.0,night,flash_fire,9408.873241,50.02615356,18817.74648,12.14362025,0.17609125905568124,2.538805643187126,1.7562575949677033,1.807956730747869,-2.48291024655923,4.311547590203956,2.601897100353282,-0.1818802964479015,0.0,0.0,0.0,3.067653317503741,0.5847430251312694,2.702148309919666,0.21923801773693216,1.834554271296025,-2.430747850379384,4.2745676132516985,2.53880564422958,-0.12971779851060752,-2.5604655245626793,0.0,0.0,0.0,0.0,3.067653317503741,0.6369055231896614,2.702148309919666,0.271400515655603,3.5563025007672873,3.9735376176338755,1.6991971118802902,4.2745676132516985,1.0843481776959885,,,,
20,4068,0.0,85.53835759,38.98917904,54.87983992,123-72-8,0.000280352,30542.83911,35.0,0.237610769,6.66E-05,0,0.0,0.0,0.0,354.518684,0.099389863,53.23120041,0.01492345,54.87997394,123-72-8,0.000280352,30542.72232,34.99877334,0.237611365,6.66e-05,0.0,0.0,0.0,0.0,354.518684,0.099390113,53.23120041,0.014923487,10.0,night,inhalation,3566.941156,4228.655167,,,0.0,2.5547172804493803,1.5909440907368062,1.739412835899095,-3.552296341345884,4.484909404445927,2.488762172066694,-0.6241338801416423,0.0,0.0,0.0,2.5496391285015196,-1.0026579080339046,1.726166260002564,-1.8261307651502778,1.7394138964720756,-3.552296341345884,4.484907743783363,2.4887604432569277,-0.6241327908004997,-4.176525770829699,0.0,0.0,0.0,0.0,2.5496391285015196,-1.0026568156339288,1.726166260002564,-1.8261296883968523,1.0,3.552295944820471,3.626202271296086,,,,,,
21,4068,0.0,85.53835759,38.98917904,54.87983992,123-72-8,0.000280352,30542.83911,35.0,0.237610769,6.66E-05,0,0.0,0.0,0.0,354.518684,0.099389863,53.23120041,0.01492345,54.87997394,123-72-8,0.000280352,30542.72232,34.99877334,0.237611365,6.66e-05,0.0,0.0,0.0,0.0,354.518684,0.099390113,53.23120041,0.014923487,10.0,night,flash_fire,15271.36116,45.88017146,30542.72232,2.997210047,0.0,2.5547172804493803,1.5909440907368062,1.739412835899095,-3.552296341345884,4.484909404445927,2.488762172066694,-0.6241338801416423,0.0,0.0,0.0,2.5496391285015196,-1.0026579080339046,1.726166260002564,-1.8261307651502778,1.7394138964720756,-3.552296341345884,4.484907743783363,2.4887604432569277,-0.6241327908004997,-4.176525770829699,0.0,0.0,0.0,0.0,2.5496391285015196,-1.0026568156339288,1.726166260002564,-1.8261296883968523,1.0,4.183877748119381,1.6616250322456365,4.484907743783363,0.4767171797346002,,,,
22,4066,0.0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000.0,25.0,1.0,0.002,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,44.05256,75-21-8,0.002,30000.0,21.52572699,1.0,0.002,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,3600.0,night,inhalation,500.0,1820.568312,5000.0,110.7527566,0.0,2.452541771548157,1.6439711513761834,1.6439711513761834,-2.6989700043360187,4.477121254719663,2.474434813681758,0.0,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,1.6439711513761834,-2.6989700043360187,4.477121254719663,2.4693443636461327,0.0,-2.6989700043360187,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,3.5563025007672873,2.6989700043360187,3.2602069793249164,3.6989700043360187,2.044354544477681,,,,
23,4066,0.0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000.0,25.0,1.0,0.002,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,44.05256,75-21-8,0.002,30000.0,21.52572699,1.0,0.002,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,6.719246282,0.013438493,3600.0,night,flash_fire,15000.0,18.6397497,30000.0,4.128399083,0.0,2.452541771548157,1.6439711513761834,1.6439711513761834,-2.6989700043360187,4.477121254719663,2.474434813681758,0.0,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,1.6439711513761834,-2.6989700043360187,4.477121254719663,2.4693443636461327,0.0,-2.6989700043360187,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,0.8273205596718712,-1.8716494305738476,3.5563025007672873,4.176091259055681,1.2704400762240424,4.477121254719663,0.6157816729135462,,,,
24,4065,0.0,74.25258718,42.22136332,34.48324524,64-19-7,0.000348643,67147.1831,116.0,0.087160766,3.04E-05,0,0.0,0.0,0.0,191.7432096,0.06684994,69.6837159,0.024294744,34.62723939,64-19-7,0.000369206,66891.5182,75.68048751,0.092301552,3.41e-05,25.58939007,0.009447762,2.361940429,0.000872043,191.7432096,0.070792784,69.6837159,0.025727661,10.0,night,inhalation,2708.513491,44384.26182,27085.13491,1994.466886,0.0,2.540833048405305,1.6255322524864138,1.537608130804157,-3.4576190500686774,4.827027798243953,2.59011703478479,-1.0596789616737017,0.0,0.0,0.0,2.282719992775032,-1.1748989781952746,1.8431313014691324,-1.614487672850126,1.5394178693871892,-3.432731249829988,4.825371053007499,2.5426144349151625,-1.0347909964890478,-4.467245621007502,1.4080599344846776,-2.0246710556346543,0.3732689399824782,-3.059462099697828,2.282719992775032,-1.1500110082522599,1.8431313014691324,-1.5895996953663178,1.0,3.432731003132475,4.647229001276885,4.432731003132475,3.2998268301435476,,,,
25,4065,0.0,74.25258718,42.22136332,34.48324524,64-19-7,0.000348643,67147.1831,116.0,0.087160766,3.04E-05,0,0.0,0.0,0.0,191.7432096,0.06684994,69.6837159,0.024294744,34.62723939,64-19-7,0.000369206,66891.5182,75.68048751,0.092301552,3.41e-05,25.58939007,0.009447762,2.361940429,0.000872043,191.7432096,0.070792784,69.6837159,0.025727661,10.0,night,flash_fire,33445.7591,1497.532274,66891.5182,861.0447405,0.0,2.540833048405305,1.6255322524864138,1.537608130804157,-3.4576190500686774,4.827027798243953,2.59011703478479,-1.0596789616737017,0.0,0.0,0.0,2.282719992775032,-1.1748989781952746,1.8431313014691324,-1.614487672850126,1.5394178693871892,-3.432731249829988,4.825371053007499,2.5426144349151625,-1.0347909964890478,-4.467245621007502,1.4080599344846776,-2.0246710556346543,0.3732689399824782,-3.059462099697828,2.282719992775032,-1.1500110082522599,1.8431313014691324,-1.5895996953663178,1.0,4.524341057343518,3.1753761908403613,4.825371053007499,2.935025718291571,,,,
26,4064,0.0,69.38747352,134.9698,134.9698,7791-25-5,0.066666667,,25.0,1.0,0.066666667,0,0.0,0.0,0.0,0.001481813,9.88e-05,0.001481813,9.88e-05,134.9698,7791-25-5,0.066666667,,24.99790591,1.0,0.066666667,0.0,0.0,0.0,0.0,0.001481813,9.88e-05,0.001481813,9.88e-05,10.0,night,inhalation,15.0,3.607803758,150.0,0.700102759,0.0,2.534708090142913,2.1302366043425107,2.1302366043425107,-1.1760912568842088,,2.474434813681758,0.0,0.0,0.0,0.0,-2.8292065994554174,-4.005243055412372,-2.8292065994554174,-4.005243055412372,2.1302366043425107,-1.1760912568842088,,2.4744317633549913,0.0,-1.1760912568842088,0.0,0.0,0.0,0.0,-2.8292065994554174,-4.005243055412372,-2.8292065994554174,-4.005243055412372,1.0,1.1760912590556813,0.5572429066039455,2.1760912590556813,-0.15483821085524666,,,,
27,4063,4.0,-252.5844526,3.435864244,3.435864244,630-08-0,9.11e-05,41519.2362,40.0,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3.435864244,630-08-0,9.11e-05,41519.2362,-113.6546894,0.045525225,4.15e-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3600.0,night,inhalation,10982.92205,499.2924284,109829.2205,9.007411664,0.6020599913279624,1.3131402737593905,0.5360359958907444,0.5360359958907444,-4.040481623027001,4.61824935550571,2.495752416037327,-1.3417478991076288,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,0.5360359958907444,-4.040481623027001,4.61824935550571,2.202747918675442,-1.3417478991076288,-5.3819519032879075,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,3.5563025007672873,4.040717901258027,2.698354980176816,5.040717901258027,0.9546000116743762,,,,
28,4063,4.0,-252.5844526,3.435864244,3.435864244,630-08-0,9.11e-05,41519.2362,40.0,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3.435864244,630-08-0,9.11e-05,41519.2362,-113.6546894,0.045525225,4.15e-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3600.0,night,flash_fire,20759.6181,181.3768897,41519.2362,53.87999904,0.6020599913279624,1.3131402737593905,0.5360359958907444,0.5360359958907444,-4.040481623027001,4.61824935550571,2.495752416037327,-1.3417478991076288,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,0.5360359958907444,-4.040481623027001,4.61824935550571,2.202747918675442,-1.3417478991076288,-5.3819519032879075,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,3.5563025007672873,4.3172193598417286,2.2585819502259836,4.61824935550571,1.7314275793129617,,,,
29,4062,4.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,inhalation,939.0936339,11018.3663,9390.936339,48.37649532,0.6020599913279624,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,2.972708896482034,4.042117206177109,3.972708896482034,1.6846344022995867,,,,
30,4062,4.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,flash_fire,32288.45645,5.8153965,64576.91291,1.412352378,0.6020599913279624,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,4.509047284061124,0.7645793307397255,4.810077279792358,0.14994306550356812,,,,
31,4061,6.0,-252.5844526,3.435864244,3.435864244,630-08-0,9.11e-05,41519.2362,40.0,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3.435864244,630-08-0,9.11e-05,41519.2362,-113.6546894,0.045525225,4.15e-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3600.0,night,inhalation,10982.92205,143.9922865,109829.2205,2.211464397,0.7781512503836436,1.3131402737593905,0.5360359958907444,0.5360359958907444,-4.040481623027001,4.61824935550571,2.495752416037327,-1.3417478991076288,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,0.5360359958907444,-4.040481623027001,4.61824935550571,2.202747918675442,-1.3417478991076288,-5.3819519032879075,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,3.5563025007672873,4.040717901258027,2.15833922806601,5.040717901258027,0.3446799519304005,,,,
32,4061,6.0,-252.5844526,3.435864244,3.435864244,630-08-0,9.11e-05,41519.2362,40.0,0.045525225,4.15E-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3.435864244,630-08-0,9.11e-05,41519.2362,-113.6546894,0.045525225,4.15e-06,29104.75878,2.650001397,1325.000698,0.12064191,29104.75878,2.650001397,1325.000698,0.12064191,3600.0,night,flash_fire,20759.6181,55.25970546,41519.2362,16.59598133,0.7781512503836436,1.3131402737593905,0.5360359958907444,0.5360359958907444,-4.040481623027001,4.61824935550571,2.495752416037327,-1.3417478991076288,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,0.5360359958907444,-4.040481623027001,4.61824935550571,2.202747918675442,-1.3417478991076288,-5.3819519032879075,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,4.463964004206742,0.4232461028836876,3.122216107055822,-0.9185017956794232,3.5563025007672873,4.3172193598417286,1.7424085657517265,4.61824935550571,1.2200029375884527,,,,
33,4060,6.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,inhalation,939.0936339,7614.506221,9390.936339,56.3584575,0.7781512503836436,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,2.972708896482034,3.881641745827292,3.972708896482034,1.7509590981987517,,,,
34,4060,6.0,-249.3991611,16.75659452,16.75659452,630-08-0,0.001064857,64576.91291,23.5,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,630-08-0,0.001064857,64576.91291,-121.5844393,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600.0,night,flash_fire,32288.45645,5.835686218,64576.91291,1.416010288,0.7781512503836436,1.3756789538853726,1.224185760627768,1.224185760627768,-2.972708709859719,4.810077279792358,2.4722443526734725,-0.2737388923158379,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,1.224185760627768,-2.972708709859719,4.810077279792358,2.1806005304708895,-0.2737388923158379,-3.24644758024654,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.7758142394485947,0.8031053430066571,3.502075347342676,0.5293664508816441,3.5563025007672873,4.509047284061124,0.7660919320468522,4.810077279792358,0.15106640872479446,,,,
