study_id,elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,hazard_type,catastrophic_release_01,discharge_diameter_in,release_orientation,press_psia,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_catastrophic_release_01,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,percentile_elev_m,percentile_ave_nbp_deg_k,percentile_overall_ave_mw,percentile_storage_ave_vap_mw,percentile_storage_shi,percentile_storage_lfl,percentile_storage_temp_deg_k,percentile_storage_vapor_mol_composition,percentile_storage_shi_times_vapor_mol_composition,percentile_storage_total_vapor_moles,percentile_storage_shi_times_total_vapor_moles,percentile_storage_component_vapor_moles,percentile_storage_shi_times_component_vapor_moles,percentile_storage_total_moles,percentile_storage_shi_times_total_moles,percentile_storage_component_total_moles,percentile_storage_shi_times_component_total_moles,percentile_discharge_ave_vap_mw,percentile_discharge_shi,percentile_discharge_lfl,percentile_discharge_temp_deg_k,percentile_discharge_vapor_mol_composition,percentile_discharge_shi_times_vapor_mol_composition,percentile_discharge_total_vapor_moles,percentile_discharge_shi_times_total_vapor_moles,percentile_discharge_component_vapor_moles,percentile_discharge_shi_times_component_vapor_moles,percentile_discharge_total_moles,percentile_discharge_shi_times_total_moles,percentile_discharge_component_total_moles,percentile_discharge_shi_times_component_total_moles,percentile_release_duration_sec,percentile_catastrophic_release_01,percentile_discharge_diameter_in,percentile_release_orientation,percentile_press_psia,percentile_conc_low_ppm,percentile_area_conc_low_m2,percentile_conc_high_ppm,percentile_area_conc_high_m2,percentile_log_elev_m,percentile_log_ave_nbp_deg_k,percentile_log_overall_ave_mw,percentile_log_storage_ave_vap_mw,percentile_log_storage_shi,percentile_log_storage_lfl,percentile_log_storage_temp_deg_k,percentile_log_storage_vapor_mol_composition,percentile_log_storage_shi_times_vapor_mol_composition,percentile_log_storage_total_vapor_moles,percentile_log_storage_shi_times_total_vapor_moles,percentile_log_storage_component_vapor_moles,percentile_log_storage_shi_times_component_vapor_moles,percentile_log_storage_total_moles,percentile_log_storage_shi_times_total_moles,percentile_log_storage_component_total_moles,percentile_log_storage_shi_times_component_total_moles,percentile_log_discharge_ave_vap_mw,percentile_log_discharge_shi,percentile_log_discharge_lfl,percentile_log_discharge_temp_deg_k,percentile_log_discharge_vapor_mol_composition,percentile_log_discharge_shi_times_vapor_mol_composition,percentile_log_discharge_total_vapor_moles,percentile_log_discharge_shi_times_total_vapor_moles,percentile_log_discharge_component_vapor_moles,percentile_log_discharge_shi_times_component_vapor_moles,percentile_log_discharge_total_moles,percentile_log_discharge_shi_times_total_moles,percentile_log_discharge_component_total_moles,percentile_log_discharge_shi_times_component_total_moles,percentile_log_release_duration_sec,percentile_log_catastrophic_release_01,percentile_log_discharge_diameter_in,percentile_log_release_orientation,percentile_log_press_psia,percentile_log_conc_low_ppm,percentile_log_area_conc_low_m2,percentile_log_conc_high_ppm,percentile_log_area_conc_high_m2
3296,2,280.2234025,45.08368,45.08368,124-40-3,0.002857143,28000,300.15,1,0.002857143,0,0,0,0,2847.283097,8.135094562,2847.283097,8.135094562,45.08368,124-40-3,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,2847.283097,8.135094562,2847.283097,8.135094562,10,inhalation,1,8,6,134.6959,350,6402453.636,3500,961732.6554,0.301029996,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,-2.544068023,-10,-10,-10,-10,3.45443065,0.910362606,3.45443065,0.910362606,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,-10,-10,-10,-10,3.45443065,0.910362606,3.45443065,0.910362606,1,0,0.903089987,0.77815125,2.129354376,2.544068044,6.806346442,3.544068044,5.983054363,0.333333333,0.421998277,0.123282227,0.126643058,0.004284087,0.025017958,0.173112339,1,0.004285679,0,0,0,0,1.56E-07,2.22E-07,1.56E-07,2.22E-07,0.126643061,0.004284087,0.02765993,0.203424608,1,0.004285679,0,0,0,0,1.56E-07,2.22E-07,1.56E-07,2.22E-07,0,1,0.08,1,0.019999837,0.000771769,0.083853132,0.003858895,0.074413887,0.955732552,0.761721449,0.602133964,0.60527011,0.758957781,0.902992325,0.41560622,1,0.682036892,0,0,0,0,0.488627054,0.537021037,0.488627054,0.542236912,0.605270113,0.758957781,0.905451685,0.544686015,1,0.682036892,0,0,0,0,0.488627054,0.537021037,0.488627054,0.542236912,0,1,0.908590832,1,0.368351103,0.432220941,0.90014609,0.495428312,0.889596777
2171,1,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,285.93,1,0.002,0,0,0,0,3745.525799,7.491051598,3745.525799,7.491051598,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,3745.525799,7.491051598,3745.525799,7.491051598,10,inhalation,1,3,0,69.6959,500,4712596.758,5000,796112.7988,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.456259724,0,-2.698970004,-10,-10,-10,-10,3.573512793,0.874542788,3.573512793,0.874542788,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.573512793,0.874542788,3.573512793,0.874542788,1,0,0.477121255,-10,1.843207231,2.698970004,6.67326028,3.698970004,5.900974606,0.166666667,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.160018416,1,0.002999964,0,0,0,0,2.05E-07,2.05E-07,2.05E-07,2.05E-07,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,2.05E-07,2.05E-07,2.05E-07,2.05E-07,0,1,0.03,0,0.009166502,0.00110395,0.061721024,0.005519826,0.061599081,0.927802901,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.395115912,1,0.66123723,0,0,0,0,0.497571575,0.534528436,0.497571575,0.539772392,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.497571575,0.534528436,0.497571575,0.539772392,0,1,0.873093438,0,0.258799623,0.460494812,0.887801072,0.527836913,0.881565669
3338,1.5,280.2234025,45.08368,45.08368,124-40-3,0.002857143,28000,300.15,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,45.08368,124-40-3,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,10,inhalation,1,0.6,6,134.6959,350,4975281.046,3500,784530.7442,0.176091259,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.477338348,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1.654019359,-2.544068023,4.447158031,2.447504405,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1,0,-0.22184875,0.77815125,2.129354376,2.544068044,6.696817618,3.544068044,5.894609967,0.25,0.421998277,0.123282227,0.126643058,0.004284087,0.025017958,0.173112339,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0.126643061,0.004284087,0.02765993,0.203424608,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0,1,0.006,1,0.019999837,0.000771769,0.065161409,0.003858895,0.060702922,0.944140699,0.761721449,0.602133964,0.60527011,0.758957781,0.902992325,0.41560622,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0.605270113,0.758957781,0.905451685,0.544686015,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0,1,0.814845938,1,0.368351103,0.432220941,0.889986241,0.495428312,0.880942919
2743,2,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,286.15,1,0.002,0,0,0,0,4009.625231,8.019250461,4009.625231,8.019250461,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,4009.625231,8.019250461,4009.625231,8.019250461,10,inhalation,1,0,0,57.6959,500,4935731.357,5000,775251.5942,0.301029996,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.45659375,0,-2.698970004,-10,-10,-10,-10,3.603103782,0.904133778,3.603103782,0.904133778,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.603103782,0.904133778,3.603103782,0.904133778,1,0,-10,-10,1.761144952,2.698970004,6.693351514,3.698970004,5.889442668,0.333333333,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.160220994,1,0.002999964,0,0,0,0,2.19E-07,2.19E-07,2.19E-07,2.19E-07,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,2.19E-07,2.19E-07,2.19E-07,2.19E-07,0,1,0,0,0.007166501,0.00110395,0.064643425,0.005519826,0.059984949,0.955732552,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.395440615,1,0.66123723,0,0,0,0,0.499794219,0.53658759,0.499794219,0.541808348,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.499794219,0.53658759,0.499794219,0.541808348,0,1,0,0,0.227382066,0.460494812,0.889664727,0.527836913,0.880437324
2836,0,239.1593155,70.906,70.906,7782-50-5,0.05,,298.15,1,0.05,0,0,0,0,196.5784836,9.828924181,196.5784836,9.828924181,70.906,7782-50-5,0.05,,239.1593165,1,0.05,0,0,0,0,196.5784836,9.828924181,196.5784836,9.828924181,3600,inhalation,0,1,0,114.6959,20,5183102.478,200,758230.1926,-10,2.378687302,1.850682986,1.850682986,-1.301029996,-10,2.474434814,0,-1.301029996,-10,-10,-10,-10,2.293535981,0.992505985,2.293535981,0.992505985,1.850682986,-1.301029996,-10,2.378687304,0,-1.301029996,-10,-10,-10,-10,2.293535981,0.992505985,2.293535981,0.992505985,3.556302501,-10,0,-10,2.059547894,1.301029996,6.714589796,2.301029996,5.879801074,0,0.35530641,0.197199007,0.202574905,0.074998488,,0.171270718,1,0.074999967,0,0,0,0,1.07E-08,2.68E-07,1.07E-08,2.68E-07,0.202574909,0.074998488,,0.167121584,1,0.074999967,0,0,0,0,1.07E-08,2.68E-07,1.07E-08,2.68E-07,1,0,0.01,0,0.016666503,4.10E-05,0.067883252,0.000204848,0.058667921,0,0.715664757,0.689879834,0.693472994,0.8854897,0,0.412783725,1,0.848947412,0,0,0,0,0.401429708,0.542737165,0.401429708,0.547888643,0.693472997,0.8854897,0,0.494540078,1,0.848947412,0,0,0,0,0.401429708,0.542737165,0.401429708,0.547888643,1,0,0.833333333,0,0.34162568,0.205332283,0.891634781,0.235359782,0.87949394
3857,1.5,280.2234025,45.08368,45.08368,124-40-3,0.002857143,28000,279.65,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,45.08368,124-40-3,0.002857143,28000,279.647843,1,0.002857143,0,0,0,0,2173.735596,6.21067313,2173.735596,6.21067313,10,inhalation,1,0.6,6,15.6959,350,4758332.995,3500,734044.0033,0.176091259,2.447504402,1.654019359,1.654019359,-2.544068023,4.447158031,2.446614824,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1.654019359,-2.544068023,4.447158031,2.446611474,0,-2.544068023,-10,-10,-10,-10,3.337206717,0.793138673,3.337206717,0.793138673,1,0,-0.22184875,0.77815125,1.195786223,2.544068044,6.677454831,3.544068044,5.865722095,0.25,0.421998277,0.123282227,0.126643058,0.004284087,0.025017958,0.154235727,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0.126643061,0.004284087,0.02765993,0.202915778,1,0.004285679,0,0,0,0,1.19E-07,1.70E-07,1.19E-07,1.70E-07,0,1,0.006,1,0.0001665,0.000771769,0.062320033,0.003858895,0.05679652,0.944140699,0.761721449,0.602133964,0.60527011,0.758957781,0.902992325,0.385740206,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0.605270113,0.758957781,0.905451685,0.54403535,1,0.682036892,0,0,0,0,0.479822107,0.528863751,0.479822107,0.534171525,0,1,0.814845938,1,0.010934386,0.432220941,0.888190157,0.495428312,0.87811638
2136,1,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,433.15,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,10,inhalation,1,0,0,614.6959,500,4175244.634,5000,717447.0485,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.636638319,0,-2.698970004,-10,-10,-10,-10,3.259118836,0.560148831,3.259118836,0.560148831,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.259118836,0.560148831,3.259118836,0.560148831,1,0,-10,-10,2.788660316,2.698970004,6.620681927,3.698970004,5.855789853,0.166666667,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.29558011,1,0.002999964,0,0,0,0,9.92E-08,9.92E-08,9.92E-08,9.92E-08,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,9.92E-08,9.92E-08,9.92E-08,9.92E-08,0,1,0,0,0.09999985,0.00110395,0.054683307,0.005519826,0.055512333,0.927802901,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.570460041,1,0.66123723,0,0,0,0,0.473956755,0.512650639,0.473956755,0.518141068,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.473956755,0.512650639,0.473956755,0.518141068,0,1,0,0,0.620766488,0.460494812,0.882923925,0.527836913,0.877144558
2131,1,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,433.15,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,1816.012509,3.632025017,1816.012509,3.632025017,10,inhalation,1,0,0,614.6959,500,4175244.634,5000,717447.0485,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.636638319,0,-2.698970004,-10,-10,-10,-10,3.259118836,0.560148831,3.259118836,0.560148831,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.259118836,0.560148831,3.259118836,0.560148831,1,0,-10,-10,2.788660316,2.698970004,6.620681927,3.698970004,5.855789853,0.166666667,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.29558011,1,0.002999964,0,0,0,0,9.92E-08,9.92E-08,9.92E-08,9.92E-08,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,9.92E-08,9.92E-08,9.92E-08,9.92E-08,0,1,0,0,0.09999985,0.00110395,0.054683307,0.005519826,0.055512333,0.927802901,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.570460041,1,0.66123723,0,0,0,0,0.473956755,0.512650639,0.473956755,0.518141068,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.473956755,0.512650639,0.473956755,0.518141068,0,1,0,0,0.620766488,0.460494812,0.882923925,0.527836913,0.877144558
3243,1,239.7475658,17.03052,17.03052,7664-41-7,0.000666667,150000,293.15,1,0.000666667,0,0,0,0,4580.012824,3.053341883,4580.012824,3.053341883,17.03052,7664-41-7,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,4580.012824,3.053341883,4580.012824,3.053341883,10,inhalation,1,0.2,0,129.6959,1500,3669113.879,15000,715445.0374,0,2.379754206,1.231227909,1.231227909,-3.176091042,5.176091259,2.467089899,0,-3.176091042,-10,-10,-10,-10,3.660866694,0.484775435,3.660866694,0.484775435,1.231227909,-3.176091042,5.176091259,2.379754208,0,-3.176091042,-10,-10,-10,-10,3.660866694,0.484775435,3.660866694,0.484775435,1,0,-0.698970004,-10,2.112926247,3.176091259,6.564561191,4.176091259,5.854576276,0.166666667,0.356261782,0.042979633,0.044151313,0.000998367,0.147623352,0.166666667,1,0.000999965,0,0,0,0,2.50E-07,8.34E-08,2.50E-07,8.34E-08,0.044151314,0.000998367,0.163212824,0.16764163,1,0.000999965,0,0,0,0,2.50E-07,8.34E-08,2.50E-07,8.34E-08,0,1,0.002,0,0.019166503,0.003318495,0.048054497,0.016592695,0.055357428,0.927802901,0.716378796,0.413496116,0.415649763,0.694622592,0.94855292,0.405643811,1,0.597171192,0,0,0,0,0.504132918,0.507405615,0.504132918,0.512955134,0.415649765,0.694622592,0.951136367,0.495317514,1,0.597171192,0,0,0,0,0.504132918,0.507405615,0.504132918,0.512955134,0,1,0.775085833,0,0.362061591,0.547582574,0.877718189,0.627660264,0.877025815
2876,0,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,283.15,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,44.05256,75-21-8,0.002,30000,283.1388596,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,10,inhalation,1,0,0,20.16019618,500,3280990.222,5000,669685.2072,-10,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.452016566,0,-2.698970004,-10,-10,-10,-10,3.434398654,0.73542865,3.434398654,0.73542865,1.643971151,-2.698970004,4.477121255,2.451999479,0,-2.698970004,-10,-10,-10,-10,3.434398654,0.73542865,3.434398654,0.73542865,1,0,-10,-10,1.304494754,2.698970004,6.516004936,3.698970004,5.825870706,0,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.157458564,1,0.002999964,0,0,0,0,1.49E-07,1.49E-07,1.49E-07,1.49E-07,0.123611,0.00299837,0.029882109,0.206002038,1,0.002999964,0,0,0,0,1.49E-07,1.49E-07,1.49E-07,1.49E-07,0,1,0,0,0.00091055,0.00110395,0.04297123,0.005519826,0.05181677,0,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.390991183,1,0.66123723,0,0,0,0,0.487122407,0.524847872,0.487122407,0.530200888,0.60076353,0.743189925,0.907329581,0.547961504,1,0.66123723,0,0,0,0,0.487122407,0.524847872,0.487122407,0.530200888,0,1,0,0,0.052553464,0.460494812,0.873214131,0.527836913,0.874217114
2478,6,239.1593155,70.906,70.906,7782-50-5,0.05,,298.15,1,0.05,0,0,0,0,196.5784836,9.828924181,196.5784836,9.828924181,70.906,7782-50-5,0.05,,239.1593165,1,0.05,0,0,0,0,196.5784836,9.828924181,196.5784836,9.828924181,3600,inhalation,0,6,0,114.6959,20,4923007.295,200,648462.3632,0.77815125,2.378687302,1.850682986,1.850682986,-1.301029996,-10,2.474434814,0,-1.301029996,-10,-10,-10,-10,2.293535981,0.992505985,2.293535981,0.992505985,1.850682986,-1.301029996,-10,2.378687304,0,-1.301029996,-10,-10,-10,-10,2.293535981,0.992505985,2.293535981,0.992505985,3.556302501,-10,0.77815125,-10,2.059547894,1.301029996,6.692230479,2.301029996,5.811884775,1,0.35530641,0.197199007,0.202574905,0.074998488,,0.171270718,1,0.074999967,0,0,0,0,1.07E-08,2.68E-07,1.07E-08,2.68E-07,0.202574909,0.074998488,,0.167121584,1,0.074999967,0,0,0,0,1.07E-08,2.68E-07,1.07E-08,2.68E-07,1,0,0.06,0,0.016666503,4.10E-05,0.064476778,0.000204848,0.050174656,1,0.715664757,0.689879834,0.693472994,0.8854897,0,0.412783725,1,0.848947412,0,0,0,0,0.401429708,0.542737165,0.401429708,0.547888643,0.693472997,0.8854897,0,0.494540078,1,0.848947412,0,0,0,0,0.401429708,0.542737165,0.401429708,0.547888643,1,0,0.898179271,0,0.34162568,0.205332283,0.88956074,0.235359782,0.872848658
2425,1,308.5723586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,333.221,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,311.2974275,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10,inhalation,1,0,0,32.6959,623.2074565,3337561.341,6232.074565,628489.7076,0,2.48935702,1.492424577,1.641868992,-2.798580752,4.451793364,2.522732363,-0.020429601,-2.819010411,0.304352242,-2.494228611,0.283922641,-2.51465825,3.501381859,0.702801007,3.184885117,0.386304266,1.644199091,-2.794632671,4.447845154,2.493175532,-0.016481391,-2.811113964,2.449261134,-0.345371507,2.432779743,-0.361852897,3.501381859,0.706749218,3.184885117,0.390252476,1,0,-10,-10,1.514493296,2.794632641,6.523429256,3.794632641,5.79829817,0.166666667,0.468039598,0.083184922,0.122985493,0.00238349,0.025319901,0.203564457,0.953977439,0.002275485,1.10E-10,8.75E-11,1.05E-10,8.35E-11,1.73E-07,1.38E-07,8.36E-08,6.65E-08,0.123679006,0.002405272,0.027709191,0.230895838,0.962703775,0.002317238,1.54E-08,1.23E-08,1.48E-08,1.19E-08,1.73E-07,1.39E-07,8.36E-08,6.71E-08,0,1,0,0,0.002999834,0.001376799,0.043712143,0.006884086,0.048629275,0.927802901,0.789731829,0.530034843,0.599820717,0.7330503,0.903282048,0.459733263,0.992735011,0.645118651,0.508541677,0.427348552,0.507533433,0.42618537,0.492153662,0.522577405,0.468380898,0.506179998,0.60086576,0.733452185,0.90549475,0.577965845,0.994139038,0.646178956,0.614397488,0.549695866,0.613584097,0.548757482,0.492153662,0.52285215,0.468380898,0.506451647,0,1,0,0,0.13295144,0.477955877,0.873902807,0.547851459,0.871519274
2423,1,308.5723586,31.07596166,43.83984321,75-04-7,0.001590081,28300.45151,333.221,0.954048382,0.001517014,2.015358176,0.003204582,1.922749206,0.003057326,3172.355568,5.04430116,1530.6825,2.433908603,44.07568706,75-04-7,0.001604602,28044.33551,311.2974275,0.962761266,0.001544849,281.3592086,0.45146958,270.881748,0.434657425,3172.355568,5.090368441,1530.6825,2.45613637,10,inhalation,1,0,0,32.6959,623.2074565,3337561.341,6232.074565,628489.7076,0,2.48935702,1.492424577,1.641868992,-2.798580752,4.451793364,2.522732363,-0.020429601,-2.819010411,0.304352242,-2.494228611,0.283922641,-2.51465825,3.501381859,0.702801007,3.184885117,0.386304266,1.644199091,-2.794632671,4.447845154,2.493175532,-0.016481391,-2.811113964,2.449261134,-0.345371507,2.432779743,-0.361852897,3.501381859,0.706749218,3.184885117,0.390252476,1,0,-10,-10,1.514493296,2.794632641,6.523429256,3.794632641,5.79829817,0.166666667,0.468039598,0.083184922,0.122985493,0.00238349,0.025319901,0.203564457,0.953977439,0.002275485,1.10E-10,8.75E-11,1.05E-10,8.35E-11,1.73E-07,1.38E-07,8.36E-08,6.65E-08,0.123679006,0.002405272,0.027709191,0.230895838,0.962703775,0.002317238,1.54E-08,1.23E-08,1.48E-08,1.19E-08,1.73E-07,1.39E-07,8.36E-08,6.71E-08,0,1,0,0,0.002999834,0.001376799,0.043712143,0.006884086,0.048629275,0.927802901,0.789731829,0.530034843,0.599820717,0.7330503,0.903282048,0.459733263,0.992735011,0.645118651,0.508541677,0.427348552,0.507533433,0.42618537,0.492153662,0.522577405,0.468380898,0.506179998,0.60086576,0.733452185,0.90549475,0.577965845,0.994139038,0.646178956,0.614397488,0.549695866,0.613584097,0.548757482,0.492153662,0.52285215,0.468380898,0.506451647,0,1,0,0,0.13295144,0.477955877,0.873902807,0.547851459,0.871519274
2875,0,283.4926291,44.05256,44.05256,75-21-8,0.002,30000,288.15,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,44.05256,75-21-8,0.002,30000,283.4926288,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,10,inhalation,1,0,0,23.78613963,500,3596457.681,5000,619197.9213,-10,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.459618624,0,-2.698970004,-10,-10,-10,-10,3.462100698,0.763130694,3.462100698,0.763130694,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,-10,-10,-10,-10,3.462100698,0.763130694,3.462100698,0.763130694,1,0,-10,-10,1.376323964,2.698970004,6.555874954,3.698970004,5.79182949,0,0.427307802,0.12033063,0.123610997,0.00299837,0.027027883,0.162062615,1,0.002999964,0,0,0,0,1.58E-07,1.58E-07,1.58E-07,1.58E-07,0.123611,0.00299837,0.029882109,0.206314791,1,0.002999964,0,0,0,0,1.58E-07,1.58E-07,1.58E-07,1.58E-07,0,1,0,0,0.001514874,0.00110395,0.047102917,0.005519826,0.047910325,0,0.765092771,0.597650732,0.600763527,0.743189925,0.90486512,0.398381063,1,0.66123723,0,0,0,0,0.489203168,0.52677558,0.489203168,0.532106878,0.60076353,0.743189925,0.907329581,0.548356664,1,0.66123723,0,0,0,0,0.489203168,0.52677558,0.489203168,0.532106878,0,1,0,0,0.080053289,0.460494812,0.876912457,0.527836913,0.870886345
